yy,aeronautica_6779,aeronautica_6797,aeronautica_6803,aeronautica_6851,friuliveneziagiulia_20,marche_108,marche_110,marche_701,toscana_72,aeronautica_6693,aeronautica_6697,aeronautica_6865,bolzano_39,lazio_388,toscana_25,trentino_6511,aeronautica_6707,aeronautica_6718,aeronautica_6720,aeronautica_6723,aeronautica_6733,emiliaromagna_12702,friuliveneziagiulia_39,marche_152,marche_605,aeronautica_6709,aeronautica_6782,aeronautica_6826,marche_104,trentino_6509,trentino_6564,trentino_6640,aeronautica_6771,aeronautica_6773,aeronautica_6794,aeronautica_6817,aeronautica_6827,aeronautica_6834,aeronautica_6841,aeronautica_6850,aeronautica_6856,aeronautica_6869,aeronautica_6874,aeronautica_6881,aeronautica_6883,aeronautica_6893,aeronautica_6897,aeronautica_6901,lazio_289,marche_25,sicilia_11812,sicilia_11825,sicilia_11882,aeronautica_6691,aeronautica_6692,aeronautica_6919,aeronautica_6922
1971,-2.1048464808691554,1.530217288615967,-2.213689182805858,-2.220269248937175,-0.6719792158715183,-2.852739726027397,-2.3164525271610756,-6.725644780349551,-3.67797354747284,-0.2731695795937661,-3.6540529050543213,-3.6046575342465736,-1.1425838450637702,-2.2746905999055294,2.072083136513937,1.2405101558809655,NA,NA,-3.9368682097307532,0.635536136041571,NA,-2.6309258384506364,-2.942947567312234,NA,-4.158630136986301,0.4360888049126128,-1.2111147850732138,-4.15320736891828,-5.991965044874823,-6.593434104865377,-3.0501322626358043,-2.930080302314595,6.650826641473786,-0.1880396787907408,-1.6490599905526668,-2.707661785545583,1.091218705715633,3.3558667926310797,0.5871941426546989,-3.6496835144071786,2.14037316957959,-3.821998110533774,-1.0105621162021698,0.867246102975912,-0.6157439773264048,NA,-2.876660368445914,-0.9334813415210164,-2.0397165800661323,-4.979494567784601,-1.0171421823334867,-4.509338686820972,-5.202361832782238,-0.49422295701464414,-0.03456778460084564,-0.657090222012279,-2.4865044874822866
1972,2.2172300734878476,NA,-1.7360052760505003,1.8462389297154687,-1.004933107216882,-0.17839645750895095,-1.292449594874693,1.1604503485961928,-3.2438609383832686,0.5955718861880541,NA,-1.0128622573958914,-2.3795647258338057,-5.4158507631430215,-1.2212926323723359,-1.2102204635387181,NA,NA,1.5754946297343135,3.5831034482758586,NA,1.1255756547955524,1.4291275673638584,-5.171469756924817,-3.2619596758997558,-0.9690597324288674,-2.6774128509515736,NA,0.20458074241567736,3.864838892029397,-1.9099736197475021,-0.603274919917089,-2.2242698322969634,-2.8252647446768417,-1.8513774260410791,-2.314022988505746,0.3067288486904083,-1.3076559261352916,-0.9309609949123789,2.202189560957226,2.9174806858865683,NA,NA,0.4226794799321656,-2.8058469945355187,NA,-2.4726191822121732,NA,-2.7781571509327305,-0.28319012624834805,-2.163857169775765,-2.0661710947804828,0.521688336159789,-4.261384963256078,-3.9166723195779145,1.1446655360844176,-1.659888826078765
1973,1.5985073216816232,0.08477562588568688,0.41266887104393213,-1.5778507321681605,-1.947368918280585,1.3135333018422308,-3.2989749645725066,-3.9197874350495994,-3.0166603684459146,NA,-1.4433774208785994,2.7911856400566855,-2.2573689182805854,-0.13959376476145202,-0.025224374114312553,-5.542673594709495,0.11069910250354553,-2.922895606991026,-1.9529286726499802,1.6086112423240433,-0.29643363249881816,-1.7901133679735466,NA,-5.751861124232406,-1.3622201228153035,2.627869626830419,0.13985356636750268,NA,0.16769485120453353,-0.8966934341048649,-5.364728389230044,-0.0014076523382140493,6.953141237600379,1.1723760037789326,-1.4034293811998086,2.4222390174775636,6.06996221067549,-2.3408738781294325,-2.15253188474256,1.1023240434577204,5.5697543693906475,0.10809163911194908,-1.624638639584317,0.8577987718469551,-0.09614076523381954,1.208403401039206,1.8375578649031645,1.0315635333018438,-1.1422201228153046,-0.9171421823334871,1.6470051960321204,3.5397874350496004,NA,-3.7629995276334443,-1.7917713745866841,-1.04443079829948,5.16583372697213
1974,-3.786471421823336,-3.930340103920642,-3.8953141237600404,-5.215073216816249,-0.9553991497401997,-3.2022909777987714,-4.168129428436465,-0.3298016060462938,-2.676556447803496,-0.3487482286254142,1.0129286726499789,-3.0850543221539937,1.4932215399149715,-1.1126688710439332,0.456589513462454,-1.0079546528105787,5.278389230042514,7.7998252243741195,4.754676428908834,5.500911667453941,0.44045819555975463,1.1763486065186584,NA,0.1338261691072269,-5.7646764289088335,3.4497874350496005,1.6419792158715154,-4.946783183750591,-0.3330136986301362,17.941284837033535,3.0528436466698157,2.6060557392536623,-1.0204062352385446,-1.3500614076523352,-4.162050070854984,-4.0680774681152565,-1.1477987718469524,-6.053675011809164,-3.267316957959375,-0.9666414737836568,0.9500094473311282,-4.606126594237126,-7.378063297118563,-3.4218422295701476,-1.7494237128011338,-5.253571091166744,1.1479026924893745,-4.438441190363722,-4.779442607463391,-1.030510155880961,-8.017614548889938,-2.9788710439300914,-5.51412376003779,-2.213637222484648,-2.490873878129431,-3.944761454888993,-4.564917335852622
1975,-4.202153991497403,-4.978993859234766,-4.584969296173831,-4.459286726499763,-1.9379215871516298,-0.821563533301843,-2.4298205007085496,-0.21643363249881808,-2.393136513934812,-4.637836561171469,-3.1250023618327853,0.21206424185167982,-2.9470240906943808,0.6917713745866791,-2.43429381199811,-4.380651865847896,0.14848842701936782,0.695432215399153,1.1835852621634384,1.4857959376476177,0.27985356636750147,-0.3446717052432682,NA,-4.070236183278223,-3.9035521965044886,1.0407179971657996,-2.95887104393009,-4.653915918752953,6.639116674539439,-2.068162494095418,-0.47101086443079687,-0.010854983467169177,-3.1271610769957476,-5.223467170524328,-4.6627586206896545,-3.831894189891355,-4.076471421823335,-3.559579593764763,-4.9772838923004254,-2.3553991497402,-2.403793103448275,-1.2806660368445932,-5.139045819555974,-4.017024090694379,-3.2326547000472363,-2.3721350968351445,-2.9050023618327847,-5.789409541804439,-4.033103448275861,-4.49768068020784,-5.117283892300424,-1.5050873878129405,-4.191497401983939,-3.621289560699104,-2.349163911195083,-5.465781766650921,-6.4732782239017475
1976,-2.8044394196344467,NA,NA,-6.359903900508761,-3.6806444318824205,-3.061381194648577,-3.892788769549651,-3.6068381383078947,-3.611300169587338,-5.113868475598266,-6.197424156774074,NA,-0.4575749010740502,-1.7226154136046734,-3.3693989071038217,-3.066259657056716,-2.5817128321085354,-4.722379875635952,-3.841878650838516,-3.4359280195967594,-3.0084887883926896,-4.838245713208969,NA,-5.491801394384774,-3.591712832108537,3.7793857169775773,-4.062376107028451,-5.243289994347087,-0.2476521575277939,NA,-1.1750951573393635,-0.08509138873186117,-0.48128886376484026,-2.570883738458641,-2.2093951384963244,-4.980312794422459,-3.9046900320331632,-5.707505181835313,-9.089996231392501,-3.837003957037875,-0.9170774448841144,-7.127015262860373,-6.509244394196344,-5.239653288110042,-3.229815338232524,-5.096760881854153,-4.036591294516675,-6.619329187865082,-3.5695647258338052,-1.4703014885999597,-5.574446956849443,-4.129483700772566,-9.380327868852458,-1.8683192010552094,1.255741473525534,-5.309074806858863,-9.046359525155454
1977,-2.652791686348606,1.0295087387812973,1.5274539442607455,4.487335852621637,-0.3602172886159618,0.5294048181388771,0.574430798299483,14.88984884270193,3.1713415210203113,-0.9155880963627787,-2.841582427964103,3.7548134152102026,-1.9550543221539947,7.96621634388285,2.402739726027402,NA,0.5358290033065671,0.5159329239489878,3.167524799244214,4.225521965044873,1.3851913084553615,1.5447945205479492,1.7334813415210206,24.50794048181387,0.4516674539442622,-4.429286726499764,2.482791686348607,5.813726972130375,4.305625885687295,3.940340103920642,-1.746400566839867,-1.3807179971657977,1.4831365139348165,0.8511667453944227,3.244657534246576,-1.0449315068493146,0.16538025507794352,-0.7915115729806335,6.661828058573455,3.227973547472839,0.4965375531412395,8.365059045819555,1.7291639111950872,2.0953991497401994,-0.9275059045819507,-2.825606991025034,3.9159707132734987,1.5889560699102496,0.596088804912613,-1.2950354274917295,-3.1427916863486045,2.2738450637694854,-3.9742087860179494,-2.789924421350971,-3.3978176665092112,-0.06190836088805085,NA
1978,-3.0117902692489373,-1.889716580066132,-4.008682097307511,-2.8437931034482746,-4.517042985356637,-2.956660368445914,-4.054761454888992,NA,-3.6307368918280583,-2.8050543221539943,-4.560996693434106,-1.781322626358051,-6.470878601794993,NA,-4.559943316013227,0.22019839395370688,-3.923311289560698,-5.303623051487955,-3.521185640056686,0.0781435994331563,-5.435781766650922,-6.54212092583845,-3.5097874350495992,-7.320118091639112,-2.02353330184223,-3.475106282475201,-3.6390788852149267,-3.123448275862069,-4.829943316013228,-4.524468587623998,-6.649565422768067,-7.171931979215872,-6.839962210675484,-1.529560699102504,-3.000028341993386,-0.591459612659424,-1.5823760037789327,-2.8604770902220142,-7.424142654700047,-4.188181388757675,-1.8369532357109097,-3.1512376003778915,-1.4829286726499795,-5.26407179971658,-1.2959518186112424,-6.169962210675484,1.2234813415210208,-4.891913084553614,-1.746849315068495,-3.118370335380254,-3.2183703353802535,1.9526358053849826,0.003117619272554606,-6.162621634388286,-4.181946150212566,-1.5356920170052,-3.4784742560226727
1979,-3.956523382144545,2.805606991025039,-0.15417099669343415,1.7476098252243766,-1.408871043930091,1.030113367973545,-1.220562116202169,-4.590547945205478,0.7055880963627779,-0.5660368445914035,-0.8198535663675006,0.20261691072272292,-3.135970713273501,0.9374019839395338,-1.4328767123287687,-2.717921587151629,-2.88410486537553,-2.006504487482288,3.3470240906943793,-2.4159518186112434,-0.4286962683042077,-0.3541190363722233,-0.3354841757203566,3.9977846008502596,0.1021162021728852,-3.1066603684459144,-1.4756400566839858,-1.6874539442607421,-2.8271091166745403,0.08582900330656607,2.5048984411903614,-1.3240340103920634,-3.5806329711856373,4.2333112895606995,2.7911856400566855,3.735418044402456,-0.32588096362777463,2.618974964572507,-2.7949504015115725,-0.3998016060462941,4.086523382144543,4.132654700047237,1.4551913084553618,-0.6726688710439319,2.889215871516299,-0.8416674539442592,1.5163486065186582,0.6536702881436014,2.4005290505432217,1.5864005668398722,0.3905101558809658,-0.3052763344355238,9.063108171941423,-2.2514265470004755,-1.593377420878598,-4.823363249881909,0.631114785073219
1980,-4.358990013190126,-5.76552289429056,-7.351230450348596,NA,-5.508419069153947,-4.3144431882419445,-3.365183719615602,-5.302711513095912,-4.732460900697192,-4.981967213114754,-7.280898812888637,NA,-3.4065102694554357,-6.584119087996986,-6.940154512907481,-0.39054833239118025,-4.183371019408326,-6.521889956661013,-5.085519125683063,-5.631141888072357,-6.701724137931035,-7.457427925381571,-6.786436781609195,NA,-2.602453363482195,-5.774034294328246,-7.397593744111551,-5.752052006783493,-6.02304315055587,-4.48262671942717,-2.7767533446391557,-3.8254343320143214,-8.07503297531562,-5.350231769361222,-7.805777275296778,-4.565765969474279,-6.344863387978142,-6.99825325042397,-8.986359525155455,-8.453548143960807,-5.967011494252874,-6.627674769172791,-8.252225362728472,-6.539822875447522,-6.178750706613906,-4.757586206896551,-5.779572263048803,-6.920817787827397,-6.424284906726965,-5.483868475598265,-4.048160919540228,-7.323378556623329,NA,-4.374443188241945,-3.2760090446579984,-7.975364612775579,-4.486344450725457
1981,1.9008219178082193,-0.12306565895134369,1.4613226263580525,-3.1177657061880026,0.4428058573453022,2.1826877657061896,1.5380585734530001,-5.1479404818138885,-0.2769343410486549,0.3692489371752483,-0.46085498346717024,2.6494756731223443,3.798370335380252,NA,0.9950873878129443,8.524402456306092,0.7342229570146444,2.4526358053849826,-1.3577468115257467,-0.8193528578176661,-1.9402692489371756,-2.139664619744922,-0.6472461029759078,-5.232257912139819,4.17391591875295,0.5589041095890419,0.5082994803967846,1.7797165800661325,3.4175767595654243,1.2761927255550312,1.456244685876241,3.3712895606991022,NA,-0.5281435994331609,NA,1.5625318847425618,-4.766126594237126,-2.274742560226734,-0.943273500236181,-2.0719792158715187,-5.814279641001418,4.803415210203122,NA,-0.247538970240905,0.8769343410486563,-0.2748275862068965,-1.1383514407179955,-3.4275767595654223,-0.01798771846953251,-1.6445866792631065,NA,NA,-6.704487482286253,3.568129428436464,4.122257912139821,-1.2050354274917296,-2.779371752479924
1982,NA,3.4007888521492724,5.33472838923004,1.6625838450637715,0.6600944733112915,-1.2277987718469525,4.75959848842702,-3.9953660840812475,5.778804912612189,0.6148795465281047,0.39885214926782986,3.6603401039206425,-1.2370571563533312,-6.611015588096363,2.005951818611244,4.981653282947569,2.755951818611244,4.8522579121398195,3.3753660840812483,0.7489041095890414,3.359683514407182,-1.7145347189418985,-4.501757203589985,2.6279215871516275,2.9929995276334473,-2.643741143127068,-0.9465895134624489,0.5326688710439331,2.0571610769957474,2.948370335380252,0.048592347661784885,-1.1634293811998084,2.84355219650449,0.6149834671705232,5.455333018422298,7.315956542276808,0.2598535663675019,0.3327208313651404,10.081761927255556,5.126887104393008,-0.7505101558809617,3.877576759565425,2.560529050543222,3.257420878601799,3.0781624940954178,9.115819555975431,6.5234341048653715,2.807661785545582,8.607425602267357,NA,-0.8565375531412371,3.7287340576287225,-1.6879546528105784,1.055139348134153,-1.2816154936230486,9.451554085970717,7.631587151629667
1983,2.259820500708548,2.437161076995748,-0.4375909305621164,-1.6061927255550277,0.04601794992914421,-1.5112187057156348,NA,NA,-0.8059848842701935,2.5704770902220133,-2.416452527161077,-0.7326688710439324,1.7860888049126125,NA,-0.091355692017002,1.382220122815303,-0.21995748700991946,2.0841898913556935,2.9124468587624044,-4.116471421823336,-2.7999763816721783,-2.8387671232876706,-2.01710911667454,-0.8675909305621161,-0.341908360888052,4.3000472366556455,0.6689041095890431,2.5260557392536622,2.954657534246575,2.0036372224846506,7.2758006613131805,3.730288143599431,3.807179971658007,-2.587661785545584,-0.29809163911195036,0.7595087387812978,-1.5823760037789327,-3.0966603684459146,-1.6612706660368453,0.16703826169107217,-3.8870240906943803,0.9961407652338199,-0.7649315068493152,-2.297609825224373,-0.6440859707132738,-5.300807746811526,4.49225791213982,-0.9901653282947525,0.4165895134624531,7.387061880018898,-3.822999527633443,-1.2122201228153031,-2.18866320264525,8.159532357109109,6.40851204534718,NA,0.8484034010392065
1984,-5.574365931788206,-7.35775956284153,-6.691724137931035,-1.1498040324100245,-3.1624609006971918,-2.109807801017526,-1.7635255323158088,-5.651307706802335,-7.408172225362729,-4.623949500659507,-2.937578669681554,-5.412711513095911,-6.543876012813266,NA,-5.621141888072355,-7.748754475221405,-2.732457132089693,-4.788330506877708,-2.409807801017527,-6.545029206708122,-6.334284906726965,-7.834288675334463,NA,-0.09327115130959207,-3.5634482758620702,-6.951724137931035,-4.806676088185413,-5.450563406821179,-4.534443188241945,-4.71816468814773,-4.406676088185415,-4.239981156962503,-3.1098925946862623,-8.07305068777087,-5.243124175617108,-7.703131712832109,-0.5977369511965325,-3.7478292820802723,-1.5622027510834755,NA,-4.431303938194837,-1.6813774260410774,-2.457991332202753,-6.313706425475786,-2.4289862445826254,-4.446676088185414,-5.619406444318823,-3.4725419257584313,-6.848253250423969,-0.6600508762012449,1.7366515922366705,-6.7957735066892795,-5.168908988128884,-4.807833050687772,-3.9637799133220257,-6.986105144149237,-6.022052006783492
1985,-0.6216154936230502,0.3681955597543709,NA,0.4249834671705237,0.4333585262163435,9.712210675484172,0.11151157298063552,NA,0.3749315068493164,-1.680821917808224,-1.3300094473311272,0.5143788379782706,-1.9645016532829498,6.539669343410489,0.8155880963627791,7.740273972602736,2.1796646197449245,-1.2507179971657987,-1.7545347189418994,-1.046088804912614,3.9076287198866346,7.307666509211147,0.089645725082665,0.5872980632971174,1.8404251299008028,-0.07406707605101204,2.983500236183282,1.5529806329711864,7.281535191308459,2.938923004251297,0.6437742087860183,-4.271601322626358,-1.3510628247520078,-0.584827586206897,NA,NA,-2.3665044874822874,-2.841582427964103,2.4577657061880007,-1.2595087387812942,-0.7599574870099204,3.546920170051962,1.6252432687765683,2.832290977798774,1.3115115729806348,-1.370717997165798,-2.2342418516769005,1.5039300897496481,0.794482758620692,10.551917808219184,0.7211667453944237,-5.21788852149268,8.165611714690602,2.160477090222013,0.3527727916863519,-7.572536608408124,NA
1986,-1.1412187057156356,3.9392867264997644,0.8377987718469537,-0.01904109589040992,4.354000944733112,-3.3817902692489366,-4.498786017949927,9.722158715162966,-0.22969768540387392,4.629995276334434,0.285484175720363,-3.4157109116674533,-2.2857109116674543,-2.0668493150684952,-2.405951818611242,0.7870382616910732,2.6803731695795907,2.4526358053849826,-1.1215635333018437,2.770632971185643,3.709234766178554,2.687921587151628,NA,NA,-4.271998110533775,-1.217194142654698,-0.9465895134624489,0.4476428908833281,-7.541327350023619,NA,-1.8314265470004756,-4.016523382144544,-0.3024090694378838,-1.0477468115257462,1.3835333018422311,-0.7804062352385444,1.582479924421353,1.7025838450637707,10.100656589513463,2.8311856400566846,6.061015588096366,2.0825838450637715,7.293641946150208,3.096816249409544,1.32095890410959,-0.8983514407179953,-2.2436891828058574,-2.813500236183277,-3.844156825696741,7.131983939537079,0.8723240434577217,-3.602394898441191,0.24874822862541457,4.8718611242323995,0.9951913084553627,-0.3075389702409055,2.5583703353802534
