yy;aeronautica_6779;aeronautica_6797;aeronautica_6803;aeronautica_6851;friuliveneziagiulia_20;marche_108;marche_110;marche_701;toscana_72;aeronautica_6693;aeronautica_6697;aeronautica_6865;bolzano_39;lazio_388;toscana_25;trentino_6511;aeronautica_6707;aeronautica_6718;aeronautica_6720;aeronautica_6723;aeronautica_6733;emiliaromagna_12702;friuliveneziagiulia_39;marche_152;marche_605;aeronautica_6709;aeronautica_6782;aeronautica_6826;marche_104;trentino_6509;trentino_6564;trentino_6640;aeronautica_6771;aeronautica_6773;aeronautica_6794;aeronautica_6817;aeronautica_6827;aeronautica_6834;aeronautica_6841;aeronautica_6850;aeronautica_6856;aeronautica_6869;aeronautica_6874;aeronautica_6881;aeronautica_6883;aeronautica_6893;aeronautica_6897;aeronautica_6901;lazio_289;marche_25;sicilia_11812;sicilia_11825;sicilia_11882;aeronautica_6691;aeronautica_6692;aeronautica_6919;aeronautica_6922
1973;11.478507321681624;10.174775625885687;10.55266887104393;8.852149267831837;6.792631081719415;11.563533301842229;6.9910250354274925;6.150212564950402;7.293339631554085;NA;8.946622579121398;12.971185640056685;6.792631081719415;10.420406235238545;10.174775625885687;3.9773264052905053;9.560699102503543;6.887104393008975;8.597071327350024;11.818611242324044;9.85356636750118;8.719886632026451;NA;4.818138875767596;9.097779877184696;13.027869626830421;10.429853566367502;NA;10.637694851204534;9.003306565895135;4.525271610769957;9.938592347661785;17.55314123760038;11.412376003778931;8.77657061880019;12.782239017477561;16.239962210675486;8.049126121870572;8.07746811525744;11.242324043457723;15.559754369390646;10.11809163911195;8.455361360415683;10.977798771846953;8.993859234766179;11.138403401039207;12.007557864903164;10.571563533301841;9.097779877184694;9.352857817666509;12.017005196032121;13.849787435049599;NA;6.547000472366557;8.74822862541332;9.13556920170052;15.455833726972129
1974;6.093528578176665;6.159659896079358;6.244685876239962;5.214926783183751;7.784600850259801;7.047709022201228;6.121870571563534;9.740198393953708;7.633443552196504;9.551251771374588;11.402928672649978;7.094945677846008;10.543221539914974;9.447331128956069;10.656589513462448;8.512045347189419;14.728389230042513;17.609825224374116;15.304676428908834;15.710911667453944;10.590458195559755;11.686348606518658;NA;10.703826169107227;4.6953235710911665;13.849787435049599;11.931979215871516;5.07321681624941;10.136986301369863;27.841284837033538;12.942843646669816;12.546055739253662;9.579593764761455;8.889938592347661;6.017949929145017;6.291922531884743;9.022201228153047;4.336324988190836;6.962683042040624;9.173358526216344;10.94000944733113;5.403873405762872;2.701936702881436;6.698157770429853;7.340576287198866;4.6764289088332545;11.317902692489373;5.101558809636278;5.460557392536609;9.239489844119037;2.3523854511100613;7.33112895606991;4.6858762399622105;8.096362777515353;8.049126121870572;6.235238545111006;5.725082664147378
1975;5.677846008502598;5.111006140765234;5.555030703826169;5.970713273500236;6.80207841284837;9.428436466698157;7.86017949929145;9.85356636750118;7.916863486065187;5.262163438828531;7.264997638167217;10.392064241851678;6.102975909305621;11.25177137458668;7.765706188001889;5.139348134152102;9.598488427019367;10.50543221539915;11.733585262163439;11.695795937647615;10.429853566367502;10.165328294756732;NA;6.499763816721776;6.556447803495513;11.4407179971658;7.33112895606991;5.366084081247047;17.109116674539443;7.831837505904582;9.418989135569202;9.92914501653283;7.472838923004252;5.016532829475673;5.517241379310345;6.528105810108645;6.093528578176665;6.830420406235238;5.252716107699575;7.784600850259801;7.586206896551724;8.729333963155408;4.940954180444025;6.102975909305621;5.8573452999527635;7.557864903164855;7.264997638167217;3.7505904581955596;6.206896551724138;5.7723193197921585;5.252716107699575;8.804912612187058;6.008502598016061;6.688710439300897;8.190836088804913;4.7142182333490785;3.816721776098252
1976;7.075560580365554;NA;NA;4.070096099491238;5.059355568117581;7.188618805351423;6.397211230450349;6.463161861692105;6.698699830412662;4.786131524401734;4.192575843225928;NA;8.592425098925947;8.837384586395327;6.830601092896176;6.453740342943283;6.868287167891464;5.087620124364047;6.708121349161485;6.774071980403241;7.141511211607312;5.671754286791031;NA;5.078198605615225;6.868287167891464;14.179385716977578;6.227623892971547;4.7767100056529115;10.222347842472207;NA;8.714904842660637;9.854908611268137;10.118711136235161;7.66911626154136;7.970604861503674;5.3796872055775395;6.265309967966837;4.682494818164688;1.1400037686074995;6.302996042962125;9.072922555115886;2.882984737139627;3.570755605803656;4.880346711889957;5.8601846617674775;4.833239118145846;6.1334087054833235;2.920670812134916;6.670435274166196;8.799698511400038;4.795553043150556;6.180516299227436;0.819672131147541;8.44168079894479;11.795741473525533;4.870925193141135;1.2436404748445449
1977;7.227208313651394;11.119508738781295;11.667453944260746;14.917335852621635;8.379782711384035;10.779404818138875;10.86443079829948;24.959848842701938;13.481341521020312;8.984411903637222;7.548417572035899;13.934813415210204;7.094945677846008;18.526216343882854;12.602739726027398;NA;9.985829003306566;10.325932923948985;13.717524799244213;14.435521965044876;11.535191308455362;12.054794520547945;11.39348134152102;35.07794048181388;10.911667453944261;5.970713273500236;12.772791686348606;15.833726972130375;14.775625885687294;13.840340103920642;8.143599433160134;8.5592820028342;12.083136513934814;11.091166745394426;13.424657534246576;9.315068493150685;10.33538025507794;9.598488427019367;16.891828058573452;13.36797354747284;10.486537553141236;18.375059045819555;11.809163911195087;12.215399149740199;8.162494095418046;7.104393008974965;14.085970713273499;11.12895606991025;10.836088804912611;8.974964572508267;7.227208313651394;12.583845063769486;6.22579121398205;7.520075578649031;7.142182333490789;10.11809163911195;NA
1978;6.868209730751063;8.200283419933868;6.13131790269249;7.586206896551724;4.222957014643363;7.293339631554085;6.235238545111006;NA;6.679263108171941;7.094945677846008;5.829003306565895;8.398677373641947;2.579121398205007;NA;5.640056683986773;9.740198393953708;5.526688710439301;4.506376948512045;7.028814359943316;10.288143599433159;4.7142182333490785;3.9678790741615497;6.150212564950402;3.249881908360888;8.43646669815777;6.9248937175247995;6.650921114785073;6.896551724137931;5.640056683986773;5.375531412376003;3.240434577231932;2.7680680207841286;3.7600377893245156;8.710439300897496;7.179971658006614;9.768540387340577;8.587623996221067;7.529522909777987;2.8058573452999527;5.951818611242324;8.153046764289089;6.8587623996221065;8.597071327350024;4.85592820028342;7.794048181388757;3.7600377893245156;11.39348134152102;4.648086915446386;8.493150684931507;7.151629664619745;7.151629664619745;12.26263580538498;10.203117619272556;4.147378365611715;6.358053849787434;8.644307982994803;6.811525743977326
1979;5.9234766178554565;12.895606991025035;9.985829003306566;12.177609825224375;7.33112895606991;11.280113367973547;9.069437883797828;5.47945205479452;11.015588096362777;9.333963155408597;9.570146433632498;10.38261691072272;5.9140292867265;11.497401983939536;8.767123287671232;6.80207841284837;6.565895134624469;7.8034955125177135;13.89702409069438;7.794048181388757;9.721303731695796;10.155880963627775;9.324515824279642;14.567784600850258;10.562116202172886;7.293339631554085;8.814359943316013;8.332546055739254;7.642890883325461;9.985829003306566;12.394898441190364;8.615965989607936;7.019367028814361;14.4733112895607;12.971185640056685;14.095418044402455;9.844119036372225;13.00897496457251;7.435049598488427;9.740198393953708;14.076523382144543;14.142654700047236;11.535191308455362;9.447331128956069;11.979215871516297;9.08833254605574;11.686348606518658;10.1936702881436;12.640529050543222;11.856400566839868;10.760510155880963;10.004723665564478;19.263108171941425;8.058573452999527;8.946622579121398;5.356636750118092;10.921114785073218
1980;5.521009986809874;4.324477105709441;2.788769549651404;NA;3.2315809308460524;5.9355568117580555;6.924816280384398;4.767288486904088;5.577539099302808;4.918032786885246;3.1091011871113623;NA;5.643489730544564;3.975880912003015;3.259845487092519;9.12945166760882;5.266628980591672;3.2881100433389863;5.46448087431694;4.578858111927643;3.4482758620689653;3.0525720746184284;2.8735632183908044;NA;7.857546636517807;4.625965705671755;2.892406255888449;4.267947993216507;4.44695684944413;5.4173732805728285;7.113246655360844;6.11456566798568;2.524967024684379;4.889768230638778;2.3742227247032224;5.794234030525721;3.825136612021858;3.3917467495760314;1.2436404748445449;1.6864518560391937;4.022988505747127;3.382325230827209;1.8277746372715282;3.5801771245524776;2.911249293386094;5.172413793103448;4.390427736951197;2.619182212172602;3.815715093273036;4.786131524401734;6.321839080459771;2.9866214433766722;NA;5.9355568117580555;7.263990955342001;2.2046353872244207;5.803655549274543
1981;11.78082191780822;9.966934341048654;11.601322626358055;7.312234293811998;9.1828058573453;12.432687765706188;11.828058573453;4.922059518186113;10.033065658951346;10.269248937175247;9.92914501653283;12.829475673122342;12.848370335380254;NA;11.195087387812942;18.044402456306095;10.184222957014644;12.26263580538498;9.192253188474256;9.390647142182333;8.209730751062825;8.370335380255078;9.01275389702409;5.33774208786018;14.633915918752951;10.95890410958904;10.798299480396787;11.799716580066132;13.887576759565423;11.176192725555032;11.34624468587624;13.311289560699102;NA;9.71185640056684;NA;11.92253188474256;5.403873405762872;8.115257439773265;9.286726499763818;8.068020784128484;4.175720358998583;14.813415210203118;NA;9.872461029759092;9.966934341048654;9.655172413793103;9.031648559282003;6.112423240434577;10.222012281530468;8.625413320736893;NA;NA;3.4955125177137463;13.878129428436466;14.66225791213982;8.974964572508267;7.510628247520075
1982;NA;13.490788852149269;15.474728389230041;12.09258384506377;9.40009447331129;9.022201228153047;15.04959848842702;6.074633915918753;16.088804912612186;10.514879546528105;10.788852149267832;13.840340103920642;7.8129428436466695;3.9489844119036372;12.205951818611242;14.501653282947569;12.205951818611242;14.66225791213982;13.925366084081247;10.95890410958904;13.50968351440718;8.795465281058101;5.158242796410014;13.19792158715163;13.452999527633445;7.7562588568729325;9.343410486537552;10.55266887104393;12.52716107699575;12.848370335380254;9.938592347661785;8.77657061880019;13.443552196504488;10.854983467170525;15.635333018422296;17.675956542276808;10.429853566367502;10.72272083136514;20.31176192725555;15.266887104393009;9.239489844119037;13.887576759565423;12.640529050543222;13.377420878601795;12.168162494095418;19.045819555975438;16.693434104865375;12.347661785545583;18.84742560226736;NA;9.513462446858762;14.038734057628721;8.512045347189419;11.365139348134152;9.258384506376949;19.631554085970713;17.921587151629666
1983;12.139820500708549;12.52716107699575;9.702409069437884;8.82380727444497;8.786017949929144;8.738781294284365;NA;NA;9.504015115729807;12.470477090222012;7.973547472838923;9.447331128956069;10.836088804912611;NA;10.108644307982996;10.902220122815304;9.23004251299008;11.894189891355692;13.4624468587624;6.093528578176665;7.350023618327822;7.671232876712329;7.642890883325461;9.702409069437884;10.11809163911195;14.700047236655644;10.95890410958904;12.546055739253662;13.424657534246576;11.903637222484647;17.16580066131318;13.670288143599432;14.407179971658007;7.652338214454417;9.88190836088805;11.119508738781295;8.587623996221067;7.293339631554085;8.568729333963155;10.307038261691073;6.102975909305621;11.006140765233821;9.315068493150685;7.8223901747756255;8.445914029286726;4.629192253188474;14.66225791213982;8.549834671705243;10.656589513462448;17.657061880018894;6.547000472366557;9.097779877184696;8.011336797354748;18.469532357109117;16.94851204534719;NA;11.138403401039207
1984;4.305634068211796;2.73224043715847;3.4482758620689653;9.280195967589975;5.577539099302808;8.140192198982476;8.52647446768419;4.4186922931976635;2.9018277746372716;5.276050499340493;7.452421330318447;4.767288486904088;2.5061239871867347;NA;4.5788581119276435;1.7712455247785943;6.717542867910307;5.021669493122291;8.140192198982476;3.6649707932918787;3.815715093273036;2.675711324665536;NA;10.476728848690408;6.896551724137931;3.4482758620689653;5.483323911814584;4.56943659317882;5.9355568117580555;5.181835311852271;5.483323911814584;5.700018843037498;7.490107405313736;2.1669493122291312;4.9368758243828905;2.6568682871678915;9.572263048803467;6.642170717919729;8.667797248916525;NA;5.558696061805163;8.328622573958922;7.622008667797249;3.8062935745242132;6.661013755417374;5.483323911814584;4.550593555681176;6.067458074241568;3.3917467495760314;9.609949123798756;12.106651592236668;3.5142264933107215;5.031091011871114;5.502166949312229;6.5762200866779725;3.193894855850763;4.267947993216507
1985;9.258384506376949;10.45819555975437;NA;10.854983467170525;9.173358526216344;19.962210675484176;10.401511572980633;NA;10.684931506849315;8.21917808219178;9.059990552668872;10.694378837978272;7.085498346717052;17.099669343410486;11.015588096362777;17.26027397260274;11.629664619744922;8.5592820028342;8.795465281058101;9.163911195087387;14.057628719886633;17.817666509211147;9.749645725082665;11.15729806329712;12.300425129900804;10.325932923948985;13.273500236183278;11.572980632971186;17.751535191308456;12.8389230042513;10.533774208786017;5.668398677373642;9.248937175247992;9.655172413793103;NA;NA;7.8034955125177135;7.548417572035899;12.687765706188001;8.880491261218705;9.23004251299008;13.556920170051962;11.70524326877657;12.952290977798771;10.401511572980633;8.5592820028342;7.9357581483230994;11.043930089749646;11.03448275862069;20.82191780821918;11.091166745394426;5.092111478507322;18.3656117146906;12.470477090222012;10.89277279168635;2.6074633915918755;NA
1986;8.738781294284365;14.029286726499764;10.977798771846953;10.41095890410959;13.094000944733114;6.868209730751063;5.791213982050071;19.792158715162966;10.080302314596127;14.529995276334434;10.67548417572036;6.764289088332546;6.764289088332546;8.493150684931507;7.794048181388757;10.307038261691073;12.130373169579594;12.26263580538498;9.428436466698157;12.98063297118564;13.859234766178554;13.19792158715163;NA;NA;6.188001889466226;9.1828058573453;9.343410486537552;10.467642890883326;2.9286726499763818;NA;8.058573452999527;5.9234766178554565;10.297590930562116;9.192253188474256;11.563533301842229;9.579593764761455;11.752479924421351;12.09258384506377;20.330656589513463;12.971185640056685;16.051015588096362;12.09258384506377;17.37364194615021;13.216816249409542;10.41095890410959;9.031648559282003;7.926310817194143;6.726499763816722;6.395843174303259;17.40198393953708;11.242324043457723;6.707605101558809;10.448748228625414;15.181861124232404;11.535191308455362;9.872461029759092;12.848370335380254
1987;16.164383561643834;14.085970713273499;15.616438356164384;10.495984884270193;14.435521965044876;10.666036844591403;7.926310817194143;17.345299952763344;17.231931979215872;20.26452527161077;13.094000944733114;15.002361832782238;NA;10.420406235238545;16.957959376476143;16.580066131317903;10.429853566367502;12.8389230042513;NA;10.741615493623051;15.21965044874823;13.188474256022673;9.825224374114311;NA;17.505904581955598;7.71846953235711;11.506849315068493;14.444969296173833;10.344827586206897;8.07746811525744;13.934813415210204;14.048181388757678;15.654227680680208;15.210203117619272;12.801133679735473;14.435521965044876;10.854983467170525;15.399149740198395;13.490788852149269;15.36136041568257;20.859707132735004;17.04298535663675;26.518658478979688;21.587151629664618;17.69485120453472;17.354747283892298;16.580066131317903;26.084081247047706;24.82758620689655;13.623051487954651;13.764761454888994;18.497874350495984;15.21965044874823;17.798771846953233;NA;11.894189891355692;14.974019839395373
1988;NA;NA;NA;NA;19.709817222536273;12.502355379687206;17.76898436027888;16.10137554173733;11.465988317316752;10.985490861126813;NA;NA;NA;8.592425098925947;10.589787073676277;11.042019973619748;8.15903523648012;15.25343885434332;NA;NA;14.706990766911627;18.19295270397588;11.852270586018467;16.8927831166384;17.439231204070097;NA;12.134916148483136;NA;10.382513661202186;4.748445449406445;11.795741473525533;15.564348973054457;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.855097041643113;NA;NA;17.476917279065386;5.304315055586961;11.12681364235915;24.486527228189185;14.584511023176935;NA;12.172602223478425;NA;NA
1989;8.38923004251299;11.99811053377421;11.51629664619745;5.999055266887105;13.282947567312235;12.442135096835145;10.751062824752006;10.439300897496457;12.706660368445913;13.613604156825696;14.388285309400095;12.999527633443552;12.23429381199811;17.364194615021255;11.232876712328768;10.061407652338215;7.198866320264526;9.636277751535191;9.66461974492206;11.204534718941899;10.826641473783656;11.639111950873879;7.23665564478035;8.07746811525744;10.325932923948985;8.682097307510627;8.115257439773265;11.913084553613604;9.050543221539915;6.140765233821446;12.35710911667454;13.405762871988664;16.504487482286255;12.867264997638166;12.224846480869154;11.695795937647615;7.368918280585735;8.729333963155408;10.212564950401513;12.253188474256023;14.067076051015587;9.815777042985356;10.618800188946622;7.623996221067548;13.632498819083608;10.33538025507794;14.189891355692016;12.479924421350969;5.148795465281058;8.96551724137931;16.381672177609826;15.474728389230041;14.879546528105811;20.43457723193198;18.44119036372225;9.154463863958432;7.680680207841285
1990;17.562588568729335;5.791213982050071;13.783656117146906;7.132735002361833;16.787907416154937;14.388285309400095;17.364194615021255;NA;15.210203117619272;8.039678790741615;11.289560699102504;13.481341521020312;11.232876712328768;12.612187057156355;15.465281058101086;8.398677373641947;11.176192725555032;9.872461029759092;NA;14.388285309400095;15.701464336324989;14.218233349078885;8.946622579121398;8.937175247992442;12.73500236183278;13.349078885214926;12.876712328767123;13.89702409069438;11.950873878129428;7.642890883325461;16.051015588096362;13.547472838923005;18.80018894662258;16.51393481341521;9.551251771374588;13.708077468115256;11.459612659423712;10.184222957014644;17.827113840340104;24.411903637222483;12.007557864903164;12.857817666509211;29.57959376476145;19.17808219178082;NA;21.0108644307983;20.708549834671704;28.26641473783656;15.767595654227682;12.905054322153992;15.833726972130375;15.427491733585263;NA;17.85545583372697;18.05384978743505;10.902220122815304;8.634860651865848
1991;12.087912087912088;8.539944903581267;10.989010989010989;6.868131868131869;14.246575342465754;NA;13.698630136986301;NA;9.315068493150685;11.204481792717088;13.88888888888889;5.785123966942149;8.21917808219178;NA;10.95890410958904;6.406685236768802;9.04109589041096;12.602739726027398;13.186813186813188;8.81542699724518;14.246575342465754;10.684931506849315;10.684931506849315;6.301369863013699;9.863013698630137;11.263736263736265;10.43956043956044;9.863013698630137;10.684931506849315;6.868131868131869;NA;NA;14.325068870523417;12.32876712328767;8.241758241758241;9.065934065934066;10.714285714285714;6.868131868131869;24.585635359116022;14.444444444444443;9.065934065934066;12.32876712328767;16.164383561643834;12.602739726027398;10.41095890410959;13.698630136986301;NA;12.087912087912088;13.424657534246576;7.9452054794520555;15.342465753424658;11.506849315068493;16.986301369863014;14.127423822714682;NA;5.769230769230769;3.5616438356164384
