yy;id;regione;SiteId;cluster;SiteID;SiteName;SiteCode;Latitude;Longitude;Elevation
2013;abruzzo_2073;abruzzo;2073;4;2073;PONTE VOMANO;310;42.60888889;13.76861111;136
2013;abruzzo_2142;abruzzo;2142;4;2142;TORNIMPARTE;520;42.28861111;13.30166667;880
2013;abruzzo_2176;abruzzo;2176;4;2176;ASSERGI;590;42.41972222;13.51805556;1038
2013;abruzzo_2177;abruzzo;2177;4;2177;aterno sagittario a allogg.idr;5900;42.15638889;13.82972222;248
2013;abruzzo_2258;abruzzo;2258;4;2258;SULMONA;810;42.06861111;13.91444444;365
2013;abruzzo_2263;abruzzo;2263;4;2263;VILLA S.LUCIA;870;42.33361111;13.77944444;1119
2013;abruzzo_2274;abruzzo;2274;4;2274;BARISCIANO;920;42.32361111;13.57388889;932
2013;aeronautica_6690;aeronautica;6690;4;6690;BOLZANO;160200;46.467;11.333;241
2013;aeronautica_6694;aeronautica;6694;4;6694;AVIANO;160360;46.033;12.6;128
2013;aeronautica_6700;aeronautica;6700;4;6700;UDINE/RIVOLTO;160450;45.983;13.033;53
2013;aeronautica_6707;aeronautica;6707;4;6707;TORINO/CASELLE;160590;45.217;7.65;287
2013;aeronautica_6709;aeronautica;6709;4;6709;TORINO/BRIC DELLA C;160610;45.033;7.733;710
2013;aeronautica_6710;aeronautica;6710;4;6710;NOVARA/CAMERI;160640;45.517;8.667;169
2013;aeronautica_6717;aeronautica;6717;4;6717;BERGAMO/ORIO AL SER;160760;45.667;9.7;237
2013;aeronautica_6718;aeronautica;6718;4;6718;MILANO/LINATE;160800;45.433;9.283;103
2013;aeronautica_6720;aeronautica;6720;4;6720;PIACENZA;160840;44.917;9.733;138
2013;aeronautica_6721;aeronautica;6721;4;6721;BRESCIA/GHEDI;160880;45.417;10.283;97
2013;aeronautica_6723;aeronautica;6723;4;6723;VERONA/VILLAFRANCA;160900;45.383;10.867;68
2013;aeronautica_6729;aeronautica;6729;4;6729;TREVISO/ISTRANA;160980;45.683;12.1;46
2013;aeronautica_6730;aeronautica;6730;4;6730;TREVISO/S. ANGELO;160990;45.65;12.183;23
2013;aeronautica_6733;aeronautica;6733;4;6733;VENEZIA/TESSERA;161050;45.5;12.333;6
2013;aeronautica_6735;aeronautica;6735;4;6735;RONCHI DEI LEGIONAR;161080;45.817;13.483;12
2013;aeronautica_6762;aeronautica;6762;4;6762;FERRARA;161380;44.833;11.617;10
2013;aeronautica_6763;aeronautica;6763;4;6763;BOLOGNA/BORGO PANIG;161400;44.533;11.3;49
2013;aeronautica_6768;aeronautica;6768;4;6768;CERVIA;161480;44.217;12.3;10
2013;aeronautica_6777;aeronautica;6777;4;6777;FIRENZE/PERETOLA;161700;43.8;11.2;38
2013;aeronautica_6779;aeronautica;6779;4;6779;AREZZO;161720;43.467;11.85;249
2013;aeronautica_6784;aeronautica;6784;4;6784;PERUGIA;161810;43.083;12.5;205
2013;aeronautica_6797;aeronautica;6797;4;6797;VITERBO;162160;42.433;12.05;308
2013;aeronautica_6810;aeronautica;6810;4;6810;PESCARA;162300;42.433;14.2;11
2013;aeronautica_6821;aeronautica;6821;4;6821;FROSINONE;162440;41.633;13.3;185
2013;aeronautica_6828;aeronautica;6828;4;6828;MONTE S. ANGELO;162580;41.7;15.95;844
2013;aeronautica_6836;aeronautica;6836;4;6836;TREVICO;162630;41.05;15.233;1093
2013;basilicata_48;basilicata;48;4;48;Potenza;83800;40.6328;15.8108;669
2013;bolzano_203;bolzano;203;4;203;Bolzano;83200MS;46.49768516;11.31283145;246
2013;calabria_156;calabria;156;4;156;Cenadi - Serralta;1935;38.74916667;16.36833333;949
2013;calabria_186;calabria;186;4;186;Fabrizia;2090;38.486;16.30027778;880
2013;calabria_194;calabria;194;4;194;Fabrizia - Cassari;2150;38.44222222;16.29333333;999
2013;calabria_239;calabria;239;4;239;Cardeto;2465;38.10336111;15.79955556;1230
