yy,aeronautica_6779,aeronautica_6797,aeronautica_6803,aeronautica_6851,friuliveneziagiulia_20,marche_108,marche_110,marche_701,toscana_72,aeronautica_6693,aeronautica_6697,bolzano_39,lazio_388,toscana_25,trentino_6511,aeronautica_6707,aeronautica_6718,aeronautica_6720,aeronautica_6723,aeronautica_6733,emiliaromagna_12702,emiliaromagna_9224,friuliveneziagiulia_39,marche_152,marche_605,aeronautica_6709,aeronautica_6782,aeronautica_6826,marche_104,trentino_6509,trentino_6564,trentino_6640,aeronautica_6771,aeronautica_6773,aeronautica_6794,aeronautica_6817,aeronautica_6827,aeronautica_6834,aeronautica_6841,aeronautica_6850,aeronautica_6856,aeronautica_6869,aeronautica_6874,aeronautica_6881,aeronautica_6883,aeronautica_6893,aeronautica_6897,aeronautica_6901,lazio_289,marche_25,sicilia_11812,sicilia_11825,sicilia_11882,aeronautica_6691,aeronautica_6692,aeronautica_6919,aeronautica_6922
1986,-1.230000000000004,-1.5799999999999983,-1.3700000000000045,-1.6099999999999994,0,-1.019999999999996,-1.5499999999999972,0.759999999999998,0.45000000000000284,0.030000000000001137,0.21000000000000085,2.4800000000000004,-1.1899999999999977,-1.3999999999999986,0.16000000000000014,-0.25,-0.28999999999999915,-1.5799999999999983,0.9100000000000037,0.3999999999999986,-1.019999999999996,-1.6500000000000021,NA,NA,-0.8900000000000006,-2.3999999999999986,-1.1000000000000014,-0.7899999999999991,-3.450000000000003,NA,0.4400000000000013,-0.19000000000000128,0.21999999999999886,1.0200000000000031,-0.3200000000000003,-1.8599999999999994,-0.1700000000000017,-1.5799999999999983,-0.9199999999999982,-0.20000000000000284,-1.3700000000000045,-1.3399999999999963,0.5599999999999952,0.3499999999999943,0.14000000000000057,0.5,-0.3200000000000003,-0.5700000000000003,-1.7700000000000031,0.6600000000000037,-0.1700000000000017,0.8399999999999963,1.3500000000000014,-1.1999999999999993,-1.0500000000000007,-1.0800000000000054,-1.009999999999998
1987,0.07000000000000028,0.4200000000000017,0.22999999999999687,1.8900000000000006,1,1.1799999999999997,-0.9499999999999957,0.1599999999999966,0.3500000000000014,3.6300000000000026,-0.389999999999997,NA,0.7100000000000009,-0.5999999999999979,0.060000000000002274,1.1499999999999986,-0.9899999999999949,NA,-0.389999999999997,1.1999999999999957,-0.3200000000000003,NA,0.990000000000002,NA,1.2100000000000009,-0.5999999999999979,1.6000000000000014,0.4100000000000037,-0.3500000000000014,0.03999999999999915,-0.35999999999999943,-0.19000000000000128,0.4200000000000017,-0.17999999999999972,2.5799999999999983,1.3399999999999963,3.1299999999999955,-0.5799999999999983,-0.7199999999999989,4.799999999999997,3.8299999999999983,5.060000000000002,3.059999999999995,4.949999999999996,2.740000000000002,3.1999999999999957,2.5799999999999983,4.1299999999999955,2.9299999999999997,0.6600000000000037,2.9299999999999997,1.9399999999999977,3.3500000000000014,-0.1999999999999993,NA,2.719999999999999,-1.009999999999998
1988,NA,NA,NA,NA,2,1.1799999999999997,1.75,0.060000000000002274,-0.04999999999999716,-0.6699999999999982,NA,NA,1.4100000000000001,0.9000000000000021,2.960000000000001,-0.6499999999999986,-0.39000000000000057,NA,NA,1.3999999999999986,0.980000000000004,NA,2.789999999999999,2.6099999999999994,1.1099999999999994,NA,0.8999999999999986,NA,1.6499999999999986,1.8399999999999999,1.240000000000002,-0.19000000000000128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,2.9299999999999997,0.8599999999999994,2.030000000000001,4.339999999999996,7.150000000000006,NA,0.14999999999999858,NA,NA
1989,-1.3299999999999983,-1.1799999999999997,-1.7700000000000031,3.3900000000000006,0,-1.019999999999996,-2.4499999999999957,-0.8400000000000034,-2.3499999999999943,1.5300000000000011,-1.0899999999999999,-0.5199999999999996,-1.1899999999999977,-0.5999999999999979,0.5600000000000023,-0.8499999999999979,-1.6899999999999977,-1.7800000000000011,-0.28999999999999915,-1.6000000000000014,-1.1199999999999974,NA,-0.00999999999999801,-2.3900000000000006,-2.0900000000000034,-0.3999999999999986,-1.3000000000000007,-2.789999999999999,0.34999999999999787,0.03999999999999915,-0.05999999999999872,-0.9899999999999984,-0.8800000000000026,-0.879999999999999,-0.3200000000000003,-0.8599999999999994,-0.7700000000000031,-2.8800000000000026,-0.5199999999999996,-2.6000000000000014,0.12999999999999545,0.060000000000002274,-1.1400000000000006,-0.5500000000000043,-1.259999999999998,-0.20000000000000284,-1.019999999999996,-0.6700000000000017,-3.0700000000000003,-2.539999999999999,0.030000000000001137,-0.759999999999998,-0.25,1.8000000000000007,0.4499999999999993,-1.0800000000000054,-0.4099999999999966
1990,-0.23000000000000398,-1.0799999999999983,-0.47000000000000597,-0.7100000000000009,0,-0.9200000000000017,0.45000000000000284,NA,1.6500000000000057,-0.9699999999999989,0.41000000000000014,2.4800000000000004,-0.7899999999999991,-0.5999999999999979,0.7600000000000016,0.75,-0.5899999999999963,NA,0.9100000000000037,0.7999999999999972,-0.01999999999999602,0.8499999999999943,-0.00999999999999801,-1.7899999999999991,-0.6900000000000048,0.3000000000000007,0.3999999999999986,-1.2899999999999991,1.1499999999999986,0.9399999999999977,1.4400000000000013,0.8099999999999987,0.7199999999999989,0.8200000000000003,0.17999999999999972,-1.0600000000000023,-0.1700000000000017,0.3200000000000003,-0.3200000000000003,-1.6000000000000014,-0.1700000000000017,-0.7399999999999949,-1.0400000000000027,-1.0500000000000043,NA,-2.4000000000000057,0.6799999999999997,1.2299999999999969,-0.1700000000000017,-1.740000000000002,-0.1700000000000017,-1.8599999999999994,NA,0.10000000000000142,1.25,-1.3800000000000026,-2.009999999999998
1991,1.0700000000000003,-0.8799999999999955,-0.970000000000006,-2.210000000000001,-0.6000000000000014,NA,1.0500000000000043,NA,-1.0499999999999972,1.1300000000000026,1.610000000000003,2.4800000000000004,NA,-0.5999999999999979,2.960000000000001,1.0500000000000043,1.2100000000000009,0.7199999999999989,1.5100000000000051,0.3999999999999986,0.6799999999999997,0.44999999999999574,0.990000000000002,-0.6900000000000013,-0.8900000000000006,2.400000000000002,-0.20000000000000284,-0.7899999999999991,0.75,1.8399999999999999,2.1400000000000006,NA,0.7199999999999989,0.020000000000003126,0.17999999999999972,-1.0600000000000023,-2.1700000000000017,-0.980000000000004,-0.7199999999999989,-3.6999999999999993,-1.2700000000000031,1.2600000000000051,-1.3400000000000034,1.25,-0.9600000000000009,-0.20000000000000284,NA,1.4299999999999997,-0.07000000000000028,-2.539999999999999,-0.7700000000000031,1.4399999999999977,0.05000000000000426,1.6999999999999993,NA,0.11999999999999744,-1.009999999999998
1992,1.1700000000000017,1.0200000000000031,0.529999999999994,-1.2100000000000009,0,NA,0.3500000000000014,-0.8400000000000034,0.9500000000000028,1.1300000000000026,2.610000000000003,0.4800000000000004,-0.28999999999999915,0.6000000000000014,NA,0.25,1.2100000000000009,0.21999999999999886,2.6099999999999994,2.3999999999999986,1.2800000000000011,0.8499999999999943,2.789999999999999,-2.09,1.6099999999999994,0.3000000000000007,0.3999999999999986,-0.7899999999999991,0.9499999999999957,NA,NA,2.1099999999999994,1.4200000000000017,0.8200000000000003,0.9799999999999969,-0.7600000000000051,0.7299999999999969,-0.7800000000000011,1.879999999999999,-0.10000000000000142,0.12999999999999545,-0.14000000000000057,0.05999999999999517,-1.0500000000000043,-1.259999999999998,-3.200000000000003,-2.6199999999999974,0.4299999999999997,1.4299999999999997,-0.9399999999999977,-2.0700000000000003,-0.060000000000002274,NA,2.6999999999999993,3.25,-0.6799999999999997,-1.8099999999999952
1993,1.769999999999996,1.9200000000000017,1.3299999999999983,1.5900000000000034,0.20000000000000284,1.980000000000004,3.25,0.759999999999998,1.4500000000000028,-1.6699999999999982,-1.9899999999999984,-0.5199999999999996,2.5100000000000016,0.9000000000000021,NA,0.75,-0.0899999999999963,0.4200000000000017,2.3100000000000023,1,1.5800000000000054,NA,2.789999999999999,NA,2.1099999999999994,2.5,2.700000000000003,0.4100000000000037,1.25,2.039999999999999,NA,NA,1.1199999999999974,0.11999999999999744,1.1799999999999997,0.9399999999999977,1.3299999999999983,0.9200000000000017,1.4800000000000004,-0.29999999999999716,-0.5700000000000003,1.4600000000000009,2.559999999999995,1.0499999999999972,1.8399999999999963,0.8999999999999986,3.480000000000004,3.229999999999997,1.2299999999999969,0.5600000000000023,2.6299999999999955,4.140000000000001,3.25,-0.6000000000000014,0.8500000000000014,1.7199999999999989,-1.8099999999999952
1994,2.6700000000000017,2.520000000000003,-1.3700000000000045,2.289999999999999,2.299999999999997,0.980000000000004,2.5500000000000043,-1.5399999999999991,0.45000000000000284,1.7300000000000004,0.5100000000000016,1.4800000000000004,1.7100000000000009,1.8000000000000007,1.6600000000000001,2.450000000000003,2.3100000000000023,0.4200000000000017,2.010000000000005,1.6999999999999957,2.6799999999999997,3.549999999999997,3.789999999999999,NA,2.9099999999999966,2.400000000000002,2,0.00999999999999801,2.25,NA,4.640000000000001,5.309999999999999,1.519999999999996,0.020000000000003126,1.9799999999999969,0.5399999999999991,1.3299999999999983,2.019999999999996,2.080000000000002,1,3.029999999999994,1.4600000000000009,1.8599999999999994,4.949999999999996,2.740000000000002,6.199999999999996,2.6799999999999997,5.829999999999998,1.0300000000000011,NA,0.22999999999999687,1.740000000000002,3.75,2.3000000000000007,3.3500000000000014,2.1199999999999974,0.490000000000002
1995,1.769999999999996,-0.28000000000000114,-0.8700000000000045,-0.3100000000000023,1.2000000000000028,1.6799999999999997,-0.8499999999999943,-1.9399999999999977,0.9500000000000028,-0.16999999999999815,-0.5899999999999999,-0.5199999999999996,-0.18999999999999773,0.20000000000000284,NA,0.9500000000000028,2.1099999999999994,0.4200000000000017,1.9100000000000037,1.2999999999999972,2.0800000000000054,-0.15000000000000568,1.3900000000000006,-2.289999999999999,0.7100000000000009,0.6000000000000014,NA,2.1099999999999994,1.8500000000000014,NA,4.34,4.809999999999999,0.3200000000000003,2.1199999999999974,1.5799999999999983,-0.35999999999999943,-0.2700000000000031,-0.980000000000004,0.28000000000000114,-1.3999999999999986,0.8299999999999983,-0.5399999999999991,0.259999999999998,0.5499999999999972,0.6400000000000006,2.299999999999997,-1.019999999999996,0.22999999999999687,NA,-0.3399999999999963,-0.37000000000000455,0.740000000000002,NA,1.8000000000000007,1.75,-1.480000000000004,-2.4099999999999966
1996,-1.3299999999999983,-0.4799999999999969,-1.7700000000000031,-1.1099999999999994,2,-2.1199999999999974,-1.5499999999999972,-0.8400000000000034,NA,0.13000000000000256,0.41000000000000014,0.4800000000000004,-1.389999999999997,-1.7999999999999972,NA,1.8500000000000014,1.7100000000000009,-0.0799999999999983,1.0100000000000051,2.8999999999999986,0.7800000000000011,NA,NA,-0.490000000000002,-0.990000000000002,1.9000000000000021,-1.8000000000000007,0.8100000000000023,-1.5500000000000007,2.639999999999997,4.84,3.6099999999999994,-0.8800000000000026,-1.6799999999999997,-0.8200000000000003,-1.8599999999999994,0.9299999999999997,-1.1799999999999997,-0.7199999999999989,1.6000000000000014,1.029999999999994,-0.5399999999999991,2.559999999999995,2.1499999999999986,1.5399999999999991,4.199999999999996,1.2800000000000011,2.6299999999999955,NA,-1.1400000000000006,1.0300000000000011,-0.1600000000000037,2.0500000000000043,NA,1.5500000000000007,-0.0800000000000054,-3.2099999999999937
1997,-1.0300000000000011,-1.5799999999999983,-1.8700000000000045,-1.4099999999999966,-1.2000000000000028,-1.1199999999999974,-1.3499999999999943,-0.9399999999999977,NA,-2.0700000000000003,-2.389999999999997,-0.5199999999999996,-0.18999999999999773,-1.2999999999999972,-0.23999999999999844,-0.75,-0.5899999999999963,-1.379999999999999,-0.6899999999999977,-1.9000000000000021,1.480000000000004,-0.15000000000000568,0.7899999999999991,-2.289999999999999,-1.8900000000000006,0.40000000000000213,NA,0.6099999999999994,-0.15000000000000213,0.4399999999999977,2.0400000000000027,2.0100000000000016,-0.08000000000000185,0.8200000000000003,-0.8200000000000003,-1.6600000000000037,-0.07000000000000028,-0.5799999999999983,-0.7199999999999989,-0.6000000000000014,3.8299999999999983,-0.7399999999999949,0.259999999999998,-1.0500000000000043,2.4399999999999977,3.8999999999999986,0.480000000000004,2.229999999999997,NA,-0.740000000000002,1.9299999999999997,2.539999999999999,1.1500000000000057,NA,0.05000000000000071,NA,-3.4099999999999966
1998,3.469999999999999,2.1200000000000045,1.8299999999999983,2.490000000000002,3.6000000000000014,3.0799999999999983,3.0500000000000043,2.259999999999998,NA,1.0300000000000011,NA,1.4800000000000004,3.8100000000000023,3.5,3.3599999999999994,2.75,3.010000000000005,1.7199999999999989,NA,2.5,3.780000000000001,NA,4.189999999999998,1.8100000000000023,NA,1.6999999999999993,0.8999999999999986,2.9100000000000037,3.3500000000000014,3.539999999999999,5.140000000000004,5.510000000000002,3.219999999999999,0.3200000000000003,2.5799999999999983,1.6400000000000006,1.3299999999999983,4.6199999999999974,0.879999999999999,2.1000000000000014,7.43,NA,1.8599999999999994,7.949999999999996,6.140000000000001,8,3.8800000000000026,8.129999999999995,NA,NA,3.1299999999999955,5.439999999999998,4.75,NA,NA,2.1199999999999974,0.6900000000000048
1999,NA,2.520000000000003,NA,NA,-1.6000000000000014,-0.01999999999999602,1.0500000000000043,NA,NA,NA,NA,-1.5199999999999996,0.11000000000000298,0.40000000000000213,0.6600000000000001,-1.3499999999999979,0.010000000000005116,NA,NA,-1.2000000000000028,3.280000000000001,NA,-0.00999999999999801,1.7100000000000009,NA,NA,NA,NA,3.549999999999997,0.4399999999999977,NA,2.210000000000001,NA,NA,NA,NA,3.729999999999997,NA,NA,NA,NA,NA,NA,NA,NA,4.899999999999999,NA,NA,3.229999999999997,NA,NA,7.539999999999999,5.75,NA,NA,NA,NA
2000,NA,NA,NA,3.3900000000000006,2.299999999999997,6.079999999999998,2.6500000000000057,1.1599999999999966,NA,NA,NA,0.4800000000000004,3.91,NA,2.960000000000001,2.1499999999999986,0.9100000000000037,NA,NA,0.5,4.18,NA,2.0899999999999963,3.210000000000001,4.609999999999999,NA,NA,5.210000000000001,2.9499999999999957,2.2399999999999984,2.4400000000000013,3.6099999999999994,-0.8800000000000026,NA,NA,NA,0.7299999999999969,4.219999999999999,NA,NA,NA,NA,6.059999999999995,2.25,2.6400000000000006,6.199999999999996,NA,5.43,1.9299999999999997,3.460000000000001,2.6299999999999955,8.54,5.75,0.10000000000000142,1.6499999999999986,NA,NA
2001,2.6700000000000017,NA,NA,1.490000000000002,1.1000000000000014,2.480000000000004,2.6500000000000057,NA,NA,0.030000000000001137,NA,1.4800000000000004,0.21000000000000085,NA,1.5600000000000023,1.5500000000000043,1.8100000000000023,1.4200000000000017,1.6099999999999994,0.5,2.1799999999999997,NA,2.1899999999999977,2.9099999999999966,2.6099999999999994,2.6999999999999993,2.200000000000003,3.1099999999999994,2.9499999999999957,2.7399999999999984,2.84,4.809999999999999,-0.38000000000000256,1.2199999999999989,1.4799999999999969,0.23999999999999488,NA,3.219999999999999,NA,-1,1.6299999999999955,2.0600000000000023,2.6599999999999966,0.8499999999999943,1.6400000000000006,1.0999999999999943,NA,4.1299999999999955,0.12999999999999545,-0.3399999999999963,4.43,3.240000000000002,3.8500000000000014,NA,NA,0.519999999999996,-1.4099999999999966
2002,1.3699999999999974,NA,NA,-0.10999999999999943,0.29999999999999716,NA,1.5500000000000043,NA,1.4500000000000028,1.3300000000000018,-0.389999999999997,0.6799999999999997,1.2100000000000009,2,2.3599999999999994,1.5500000000000043,2.010000000000005,NA,1.3100000000000023,0.8999999999999986,3.280000000000001,NA,3.289999999999999,2.009999999999998,2.710000000000001,1.5,1.1000000000000014,1.3100000000000023,5.649999999999999,NA,2.6400000000000006,3.5100000000000016,0.9200000000000017,4.920000000000002,1.279999999999994,-0.9600000000000009,1.3299999999999983,3.4200000000000017,-0.9199999999999982,-0.3999999999999986,0.4299999999999997,NA,1.8599999999999994,3.8499999999999943,4.240000000000002,2.299999999999997,3.5799999999999983,5.1299999999999955,-0.37000000000000455,NA,4.829999999999998,NA,5.25,1.6000000000000014,4.050000000000001,0.11999999999999744,2.2900000000000063
2003,4.170000000000002,NA,NA,4.490000000000002,3.5,2.980000000000004,4.450000000000003,3.460000000000001,5.150000000000006,1.7300000000000004,NA,5.48,NA,5.5,5.359999999999999,5.75,5.109999999999999,5.020000000000003,5.010000000000005,3,5.880000000000003,NA,5.289999999999999,4.409999999999997,2.710000000000001,NA,2.5,4.109999999999999,5.75,7.139999999999997,6.84,NA,4.019999999999996,5.520000000000003,3.8799999999999955,1.9399999999999977,2.1299999999999955,4.6199999999999974,1.879999999999999,0.29999999999999716,2.729999999999997,3.6600000000000037,2.3599999999999994,5.25,3.4399999999999977,4.899999999999999,6.780000000000001,3.9299999999999997,2.030000000000001,4.359999999999999,5.1299999999999955,8.14,5.950000000000003,2.6999999999999993,4.850000000000001,2.719999999999999,4.590000000000003
