yy,aeronautica_6779,aeronautica_6797,aeronautica_6803,aeronautica_6851,friuliveneziagiulia_20,marche_108,marche_110,marche_701,toscana_72,aeronautica_6693,aeronautica_6697,aeronautica_6865,bolzano_39,lazio_388,toscana_25,trentino_6511,aeronautica_6707,aeronautica_6718,aeronautica_6720,aeronautica_6723,aeronautica_6733,emiliaromagna_12702,friuliveneziagiulia_39,marche_152,marche_605,aeronautica_6709,aeronautica_6782,aeronautica_6826,marche_104,trentino_6509,trentino_6564,trentino_6640,aeronautica_6771,aeronautica_6773,aeronautica_6794,aeronautica_6817,aeronautica_6827,aeronautica_6834,aeronautica_6841,aeronautica_6850,aeronautica_6856,aeronautica_6869,aeronautica_6874,aeronautica_6881,aeronautica_6883,aeronautica_6893,aeronautica_6897,aeronautica_6901,lazio_289,marche_25,sicilia_11812,sicilia_11825,sicilia_11882,aeronautica_6691,aeronautica_6692,aeronautica_6919,aeronautica_6922
1971,2.248266414737838,-0.5636183278223879,0.7773500236183271,-1.4750354274917292,2.7775059045819557,3.11028814359943,1.0551913084553615,8.103849787435049,4.62346717052433,1.4102692489371726,-0.21733112895606688,2.3883183750590433,1.0715115729806346,0.21824752007557535,2.132135096835146,-0.47985356636750076,NA,NA,2.3383703353802527,-0.593013698630136,NA,0.7523240434577207,1.320165328294756,NA,0.9285073216816233,1.5720311761927253,0.4349315068493169,0.9718233349078886,5.90559282002833,5.19236183278224,3.8860226735947094,-0.2736183278223887,-1.792272083136515,3.612654700047237,5.4176476145488905,3.8917052432687775,4.1155219650448736,6.3723807274444955,1.969924421350969,3.086972130373166,4.975281058101087,1.5975578649031643,1.246244685876242,3.723155408597071,-0.23019839395370667,NA,-0.7959848842701938,-1.3622201228153035,2.0293717524799213,3.742654700047236,1.474742560226737,0.4187482286254145,4.6017572035899885,0.023826169107227457,-1.929059990552668,0.12095890410959065,-1.4512187057156343
1972,-2.5343546259657055,NA,4.694017335594495,1.0630959110608629,1.7370604861503658,-1.3174901074053142,-2.0006331260599186,-1.5365837573016758,2.2083060109289647,-1.2976559261352918,NA,0.1301997361974756,1.0996212549463014,1.272683248539666,-2.1698078010175266,0.21003391746749678,NA,NA,-0.6268268324853992,-0.15905596382136622,NA,-1.379391369888829,1.3925174298096863,1.8595439984925601,-2.9468343697003956,2.895664217071797,-3.8904748445449417,NA,-3.5986546071226666,2.494503485961939,7.36129828528359,-1.666996419822878,4.213107216883365,7.333199547767093,0.7575579423403056,-0.30327115130959115,1.1459883173167533,0.739293386093836,-1.9175749010740493,2.3334313171283227,-0.9177369511965328,NA,NA,0.44400226116449915,-0.19228000753721552,NA,-2.838157150932731,NA,2.5699604296212524,-1.270548332391181,0.3022668174109686,3.103597135858301,-1.0917052948935382,1.7469832296966263,1.2321047672884866,2.579794610891277,2.11450348596194
1973,2.6072649976381665,4.859149740198397,4.102810581010862,2.7573689182805836,1.6627208313651405,1.9577137458667924,0.10101086443079765,0.08306565895134632,4.151100614076524,NA,-1.5210628247520077,-2.3825838450637686,-0.15664147378365634,1.0307179971657998,0.40327350023618,-2.1331365139348124,0.9310628247520043,2.342635805384983,0.8456920170052022,0.3233774208786002,2.637213037316954,-2.4692158715162957,NA,0.36211620217288676,6.7291686348606525,-1.3282994803967831,-0.8404581955597514,NA,-2.34192725555031,2.0652952290977815,2.383897024090695,-1.9363486065186564,-2.4913745866792656,4.113363249881909,8.100689655172417,1.4353991497401992,0.2137742087860186,-0.24075106282475112,-0.25019839395370624,1.6226358053849825,-2.780977798771847,2.1266084081247048,0.972272083136513,1.0590080302314568,-4.660996693434106,-1.5358478979688268,-4.225366084081248,-4.7538119981105345,2.1899763816721745,4.413415210203121,-4.070840812470477,-4.645021256495039,NA,-0.22180444024562895,0.5083514407179948,3.8243127066603684,1.269612659423716
1974,0.2737742087860191,5.463778932451582,1.7409777987718442,-1.739560699102503,2.002824752007559,-1.1032215399149763,-0.2863297118563999,-0.2948275862068961,3.801549362305151,0.2860368445914041,-0.7085923476617815,0.37603684459140574,3.8679215871516277,3.9782853094000963,0.866192725555031,0.24759093056211512,4.020340103920642,1.7946905999055272,0.023774208786019102,0.7201653282947564,-0.8394048181388776,2.0560557392536616,NA,-0.8471421823334868,-0.14848842701936604,0.7879026924893751,-1.8891119508738754,2.6912376003778906,-0.15014643363249824,-3.17797354747284,3.5553660840812498,0.8695087387812972,2.988077468115252,1.9499244213509694,4.0950212564950395,-0.2084364666981564,-2.299215871516296,-1.261062824752008,1.6865044874822885,1.225847897968828,-2.3464005668398666,-3.82521020311762,4.845677846008504,1.8809258384506364,-2.5353471894189896,3.792446858762405,-2.496504487482288,1.764846480869151,-0.3230136986301364,1.8342938119981085,-1.5956400566839868,-1.7257959376476144,-1.2555880963627786,4.974227680680208,5.194227680680207,5.468148323098724,6.900222012281526
1975,-2.295899858290033,-1.8295606991025029,-2.9543457723193214,0.9340340103920681,-6.131327350023619,-2.747057156353331,-6.644383561643837,-5.396386395843172,-4.89944260746339,-3.9369201700519607,-4.345814832309873,-1.5039820500708547,-4.870859707132734,-6.706646197449221,-3.970840812470475,-6.082120925838451,-5.219149740198395,-5.3191497401983945,-4.218077468115257,-3.937368918280585,-5.685885687293341,-3.23444969296174,NA,-4.64496929617383,-2.519768540387341,-6.3164903164855914,-4.902810581010864,-2.3819792158715174,-8.803901747756258,-3.7448134152102046,-3.737973547472839,-5.762517713745867,-0.5641190363722242,-0.6386443079829967,-0.7136702881436001,-2.258507321681625,-5.379045819555974,-6.475989607935758,-0.7792489371752485,0.6495606991025031,-1.1560368445914033,-2.6820831365139375,-2.0508738781294316,0.49216816249409057,-3.1683183750590462,2.3470051960321197,-2.6193197921587164,1.4530845536136052,-2.5147945205479445,-5.562966461974494,-0.9721162021728862,-1.9714265470004744,-0.7926688710439329,-4.076315540859709,-5.027784600850261,6.044435521965042,-0.44035427491733437
1976,-0.8950103636706217,NA,NA,5.934021104202003,0.5499491237987542,0.6892933860938353,2.7854983983418133,1.6667326172979138,1.1436743923120414,2.913762954588279,2.96657433578293,NA,0.08209723007349012,-5.426016581872998,3.3040945920482407,1.7834275485208195,0.901688336159788,-2.2037761447145288,-1.9835255323158094,7.076670435274167,2.659050310910118,3.6516996419822885,NA,5.062860373092144,1.8487186734501577,-1.626664782362914,7.877002072734122,7.846589410212928,0.3018541548897691,NA,3.696327491991708,0.43400226116449936,0.71772376107028,1.8969832296966267,2.886821179574147,1.0440060297720013,0.8350781986056166,1.116154136046731,0.739293386093836,12.320241190879965,3.2936819295270414,8.960642547578665,1.7616921047672918,1.7535933672508008,2.9262426983229712,2.201113623516111,2.0610325984548723,7.308984360278881,0.3087959299038996,-1.4778217448652722,-1.7893103448275838,4.19649331072169,7.312289429055964,2.6797135858300365,2.211942717166009,1.7318579234972677,4.790214810627475
1977,2.3332923948984448,1.231374586679264,-0.4413556920170034,-0.45472366556447597,-1.7855550307038284,-0.7253282947567321,2.264449692961737,-7.191379310344827,1.9026358053849837,-1.6317713745866858,3.0608927727916875,-1.7118233349078888,-1.6493197921587157,-2.842687765706189,3.3036041568256973,NA,-4.642862541332075,-2.4282664147378332,0.33553613604157206,-2.6808738781294323,0.8516674539442626,3.416471421823335,-0.3520122815304685,-7.809825224374114,-0.4508030231459603,-1.6400614076523343,2.3621870571563566,-1.7773500236183253,-0.7358809636277748,-1.2790599905526676,0.7967453944260772,-0.1508030231459596,-1.546641473783657,-1.5739300897496449,-4.549286726499763,-0.6996976854038728,-3.2911856400566846,-3.9535521965044875,-4.388129428436466,-3.2049504015115726,-2.4503212092583855,-8.444955125177138,-1.8052432687765698,-3.3056589513462438,7.100930562116202,1.3550354274917336,-1.4667453944260753,-2.6942938119981115,1.4152952290977794,-0.6409069437883801,-3.910236183278223,-6.354988190836089,1.1912706660368428,-0.09898913556920164,-1.5795087387812945,-0.4647756258856859,NA
1978,6.22559282002833,-0.5636183278223879,1.315847897968828,2.3794756731223448,4.0151062824752035,6.681379310344825,4.012205951818613,NA,0.9862446858762421,3.29973547472839,4.742517713745867,-3.3462116202172876,-0.10940481813887715,NA,3.9649173358526184,1.6080066131317903,1.4317713745866794,2.985054322153994,1.0440859707132741,3.979494567784604,4.517231931979216,2.0560557392536616,3.1907368918280614,12.029570146433631,3.706022673594708,-3.019371752479924,1.663084553613606,1.9732404345772334,5.65996221067549,-0.02256495040150952,3.404208786017948,4.4689418989135525,3.0447614548889934,-0.2513037316957938,3.5848653755314093,5.6111195087387795,4.228889938592346,4.105021256495039,2.2250023618327788,4.636334435521967,3.5203920642418502,1.9754511100614085,0.4715635333018433,3.92154936230515,-0.8915115729806331,4.954468587623996,-2.194189891355691,8.42521492678318,3.6826547000472356,1.3997165800661318,4.242810581010863,-0.5070902220122786,2.485555030703825,2.1022390174775634,0.9712706660368422,-0.8048795465281042,1.2034813415210213
1979,-1.5779026924893724,-3.747368918280584,0.5317194142654689,-0.775932923948984,-3.6655739253660853,-1.2827208313651433,-1.6561927255550284,7.310273972602737,-3.340632971185637,4.849097779877182,0.2550354274917339,-3.1667123287671224,-0.7990599905526672,-1.444482758620687,0.45051015588096455,-3.5974728389230055,-3.9721020311761928,0.5570902220122846,-0.4013556920170025,-0.9331176192725561,0.5021162021728856,1.6403731695795898,-1.2400614076523357,-4.134813415210203,-0.16738308927727807,1.8932404345772333,1.3418752952290998,2.4550543221539947,5.9150401511572905,-1.779768540387341,-1.0171421823334867,0.8317194142654696,-1.2632215399149764,-5.343415210203118,-3.2077657061880025,-2.882031176192725,-0.608143599433161,-4.454260746339159,1.7809777987718451,-2.5814265470004756,1.6498205007085485,-1.0004581955597516,-0.96443079829948,-0.7737742087860173,-6.833882853094001,-3.6803920642418495,-1.6840340103920646,2.445054322153993,-3.412290977798772,-2.124137931034481,0.7661927255550314,12.482990080302313,-1.8413226263580516,-0.43909305621162,-0.5591969768540377,0.6689041095890431,1.5908219178082206
1980,3.96649331072169,0.24763896740154578,9.800480497456192,NA,4.224341435839456,-2.824933107216882,-0.8606293574524244,0.4325136612021865,1.3697908422837752,1.5476427360090454,1.4497098172225389,NA,1.2126794799321647,15.216530996796681,7.732208403994724,19.043649896363284,-0.8507141511211582,-0.45137365743357805,0.4283832673827028,-1.4026964386659149,1.9807009609949127,1.8804541172036977,-0.3598850574712653,NA,1.4907009609949124,3.121780667043529,8.197333710194084,4.134511023176936,6.472948935368377,-1.7169153947616351,1.8120237422272467,2.0827680422084036,8.744857735066892,-0.23228000753721467,2.547646504616548,4.586497079329195,3.397731298285283,3.1700452232899963,7.108240060297726,3.7749236856981305,0.8629300923308847,1.357476917279067,11.673129828528351,9.592296966270963,1.7956604484642948,5.517488223101564,7.63857169775768,9.259238741285095,4.454264179385715,3.364838892029397,-0.47029771999246073,1.0968136423591481,NA,5.1575730167703036,4.312941398153383,8.694360278876953,6.731047672884868
1981,2.0498724610297607,4.282862541332076,6.757510628247523,-2.3252952290977795,1.4076428908833272,-2.869872461029761,-1.401114785073215,3.710840812470476,6.210618800188943,-0.044619744922057336,0.6801653282947573,6.724643363249882,1.931218705715633,NA,7.025852621634391,1.4285073216816233,1.8663486065186579,0.2736702881436006,0.18437883797827048,-0.9047756258856872,3.411894189891356,0.1665895134624531,0.016433632498818795,-2.0280585734530003,-1.3482994803967845,6.248460085025977,3.1841048653755326,5.260911667453943,1.238611242324044,1.8480066131317905,0.33382616910722795,-0.7932215399149758,NA,5.001412376003779,NA,6.149617383089273,6.609617383089272,-0.2313037316957942,1.3841898913556943,4.163967879074162,5.230358998582899,0.14266887104393255,NA,3.4397354747283906,2.5378696268304193,2.3942418516769024,7.149220595181852,4.013311289560699,6.2334341048653705,6.227302786962683,NA,NA,18.57435994331602,4.993122342938118,5.071412376003778,4.712361832782241,5.237491733585266
1982,NA,-3.1332923948984392,-7.706353330184224,-6.973382144544166,-2.9192347661785547,1.7687671232876685,-5.8224657534246615,1.1600614076523375,-5.437940481813888,-4.39039206424185,-3.618370335380254,-2.27866320264525,-4.757491733585264,1.0874019839395341,-4.887231931979216,-6.6961974492205965,-5.08688710439301,-6.443382144544167,-4.019683514407178,-7.064435521965045,-4.96788852149268,-1.637850732168161,-5.047335852621634,-4.777231931979215,-4.1352621634388305,-0.01512045347189428,-4.855573925366085,-4.044709494567783,-3.5984222957014627,-7.448167217760982,-6.5343835616438355,-6.008148323098725,-5.448389230042514,-2.2257959376476144,-6.268700991969768,-4.38415682569674,-3.3289749645725077,-6.834988190836089,-6.400410958904111,-3.639527633443553,-6.210358998582898,-3.853552196504488,-1.181719414265471,-3.844156825696741,-5.6718611242324055,-3.8032073689182804,-0.9471421823334882,-2.155795937647616,-4.602654700047237,NA,3.1469201700519616,-6.751776098252242,5.310307038261692,-8.667718469532357,-7.427406707605103,-5.065625885687292,-6.439409541804439
1983,0.8878507321681628,-1.196589513462449,-3.625106282475201,-2.99605573925366,-3.013708077468114,3.233103448275859,NA,NA,0.1359848842701954,-0.989352857817666,1.785503070382621,0.44216816249409163,-3.4632073689182805,NA,-1.6845866792631075,-1.0183514407179963,-1.3740859707132742,-1.9653471894189893,4.114468587623996,-1.8117194142654718,-1.6424279641001434,0.07211620217288583,-1.4290080302314614,-3.2278696268304197,0.5317194142654689,-2.386400566839866,0.23653755314124325,-0.8515115729806322,-5.393415210203119,-5.350859707132734,-4.777179971658008,-3.873051487954653,-2.755899858290034,-3.0949504015115714,-2.9621350968351443,-2.201823334907889,-4.472102031176193,-0.8926169107227206,-0.2785403873405752,-4.234709494567785,-2.8754511100614097,-1.0760368445914033,-1.8619272555503095,-1.3122720831365147,-0.3152243741143135,6.843934813415212,-1.164430798299481,-1.8818233349078906,5.638252243741135,-5.213415210203119,-6.413778932451582,-4.61667926310817,0.4165895134624531,-4.832102031176192,-3.138318375059047,NA,-4.455470004723664
1984,-2.100964763519878,4.383685698134542,-1.5336065573770519,-1.0944318824194443,-5.658831731675146,-1.5436065573770517,-7.041145656679857,0.5926794799321655,0.6820199736197505,-1.4295571886188032,-5.1359317882042586,-0.020544563783678527,-0.4172432636140915,NA,1.3915262860373083,-1.7307989447899015,-0.5680685886564909,2.8461579046542287,0.22110985490861346,-1.5063331449029569,-1.326252119841719,4.311205954399849,NA,-7.75982664405502,-2.5040229885057474,7.352042585264735,2.4690503109101183,-3.8926229508196712,-4.371219144526099,-2.6590672696438666,2.3678933484077653,-1.2241850386282298,6.681545129074808,-0.279387601281325,-3.906093838326738,-1.7259204823817562,-2.792206519690974,-1.964682494818165,3.0569869983041276,NA,0.46722630488034866,-2.5524533634821944,4.12649331072169,-2.6556774071980414,-0.39013190126248354,1.0893744111550774,7.252289429055963,0.7798718673450136,-1.3588128886376492,-7.281477294139815,-2.185014132278125,2.7455794234030524,2.2811984171848483,-3.378322969662709,-0.9160015074430028,3.917650273224046,6.486088185415495
1985,-0.8599055266887081,0.6361927255550306,NA,-1.7962446858762373,-1.6155030703826183,3.9699952763344335,1.3386112423240437,NA,0.7500614076523373,4.858545111006141,2.8152621634388293,-1.9857959376476142,2.3091119508738753,0.10487954652810494,1.480269248937173,4.073760037789324,-1.1851393481341521,1.5207179971658,1.5636891828058577,-0.3473830892772778,-1.2361927255550285,-0.022357109116672547,-0.2197496457250825,-1.8013226263580506,-0.4224610297590914,3.215866792631081,3.3730514879546494,-1.5600614076523343,-1.0193008974964552,1.290614076523383,1.5619792158715153,3.7603920642418505,0.35227208313651204,-1.0448795465281044,NA,NA,-5.558545111006141,-2.158559282002832,-0.9209589041095896,-2.0807179971657987,-2.072427964100143,-1.5767453944260748,-3.4679735474728393,-4.420444024563062,-3.6879215871516298,-2.338871043930091,2.5105810108644313,-3.459527633443553,-1.8723760037789337,-2.9649504015115724,-6.886145488899386,-4.78673122342938,-6.810618800188946,-0.023410486537546404,0.6595087387812963,0.0453802550779443,NA
1986,-0.047435049598485435,-2.2735852621634365,-3.8707368918280585,-5.357888521492678,-0.954189891355691,0.28553613604157135,3.634312706660367,-6.889064714218232,-3.595710911667453,-0.06351440717996937,-1.8044827586206864,-2.2597685403873395,2.762583845063771,-2.228611242324046,-0.11632971185639995,-3.1817902692489373,-1.3929806329711862,0.8121681624940909,-1.091010864430796,-0.6402503542749169,-2.095899858290034,-2.5825838450637697,NA,NA,1.4670051960321189,-2.2824799244213505,0.9261927255550315,-4.743811998110533,6.047302786962684,NA,-0.913221539914975,2.154345772319319,0.04995748700991953,-1.7912187057156341,-4.010788852149267,-4.176315540859709,-5.671913084553615,-7.91198393953708,-4.898285309400095,-5.349494567784602,-4.717680680207841,-6.536594237128012,-1.8052432687765698,-5.875333018422296,-2.988819083608882,-5.909962210675484,2.3783183750590418,-3.412290977798772,-0.6536702881436014,-7.225696740670761,-6.281516296646197,-2.6799763816721773,-3.447368918280585,-0.6280396787907403,-1.5511667453944273,-5.821412376003779,-1.9708219178082231
