yy,aeronautica_6779,aeronautica_6797,aeronautica_6803,aeronautica_6851,friuliveneziagiulia_20,marche_108,marche_110,marche_701,toscana_72,aeronautica_6693,aeronautica_6697,bolzano_39,lazio_388,toscana_25,trentino_6511,aeronautica_6707,aeronautica_6718,aeronautica_6720,aeronautica_6723,aeronautica_6733,emiliaromagna_12702,emiliaromagna_9224,friuliveneziagiulia_39,marche_152,marche_605,aeronautica_6709,aeronautica_6782,aeronautica_6826,marche_104,trentino_6509,trentino_6564,trentino_6640,aeronautica_6771,aeronautica_6773,aeronautica_6794,aeronautica_6817,aeronautica_6827,aeronautica_6834,aeronautica_6841,aeronautica_6850,aeronautica_6856,aeronautica_6869,aeronautica_6874,aeronautica_6881,aeronautica_6883,aeronautica_6893,aeronautica_6897,aeronautica_6901,lazio_289,marche_25,sicilia_11812,sicilia_11825,sicilia_11882,aeronautica_6691,aeronautica_6692,aeronautica_6919,aeronautica_6922
1961,NA,13.6746669815777,12.249622106754837,8.474109589041088,12.720259801606046,4.009995276334434,2.182187057156357,3.8666273027869646,8.592399622106752,NA,9.947444496929615,15.02155880963628,3.9972319319792167,10.595285781766652,NA,NA,NA,20.434326877657057,8.538530940009444,NA,15.263977326405293,21.20814359943315,-1.3726358053849772,3.1064194615021226,10.590864430798304,7.783953708077476,7.587718469532353,5.851171469059992,4.337283892300423,NA,14.04908833254605,6.675333018422297,NA,11.487255550307035,14.930505432215394,12.705857345299956,NA,10.909863013698633,10.998101086443077,4.3372319319792165,1.2901653282947567,9.31868682097307,6.616802078412851,6.475092111478508,NA,NA,10.01563060935285,4.675521965044874,9.712210675484172,13.759589041095888,-3.6796315540859696,NA,3.756471421823335,7.960585734529985,11.159966934341046,NA,10.491865847897976
1962,NA,NA,5.381412376003778,6.981431270666032,5.001790269248939,-0.9781955597543686,-0.09461974492205627,1.929924421350968,3.812050070854987,NA,-2.0034293811998083,7.766008502598014,-0.4713556920170028,7.1375625885687235,-2.7628956069910258,NA,NA,12.583594709494577,3.1441048653755335,NA,4.815229097779875,5.761757203589989,0.8852763344355239,4.551861124232399,6.16951346244686,2.389527633443553,NA,4.481308455361358,-1.2838781294284392,2.105743977326407,6.774643363249881,3.434898441190361,NA,3.636523382144544,10.131261218705717,5.204676428908835,NA,10.97599433160132,6.42559282002833,7.974454416627301,-0.8354841757203566,3.281842229570149,3.140184222957016,2.1576617855455815,2.519768540387343,NA,NA,4.0519981105337735,2.7589749645725075,8.327373641946147,-2.9143977326405297,10.615181861124224,NA,1.489163911195087,-0.7720122815304684,2.175347189418991,6.712933396315538
1963,NA,1.4876098252243768,-1.9024799244213515,5.677699574870097,1.5724090694378834,-5.446783183750591,-4.308129428436466,-0.8003542749173356,-1.2422720831365144,NA,-3.5527916863486046,NA,-4.514813415210204,-4.151998110533774,-8.658030231459612,NA,NA,0.4532215399149724,-5.613571091166744,NA,-0.9004062352385453,-1.5126877657061888,-2.685814832309873,-0.7103023145961274,-0.33025035427491645,-8.748875767595655,-3.673500236183278,0.2300094473311276,-3.3433963155408586,-5.348200283419931,-7.85927255550307,-5.181067548417573,NA,1.5203212092583858,4.047179971658007,1.2367973547472886,NA,5.902777515351907,-0.09306565895134433,1.2762966461974496,2.745054322153994,2.8850543221539944,-0.3364336324988173,3.5558667926310807,3.7573689182805836,NA,6.359513462446859,2.5120831365139367,1.4741379310344804,0.8072980632971181,-6.419357581483231,2.6605290505432215,-1.3734293811998093,-4.944468587623998,-5.174468587623998,0.7299055266887127,-0.410354274917335
1964,-3.917254569436593,NA,-3.696259657056717,-4.579236856981344,-2.269815338232525,-1.739144526097606,-8.27247220651969,-6.9038722442057665,-2.943695119653289,NA,-3.845762200866777,1.2069794610891265,-1.2998040324100248,-4.187748257019031,-4.515272281891842,NA,NA,2.6950009421518732,-4.015268513284341,NA,-0.4931901262483489,-1.9950179008856228,-1.5916280384397954,-4.939402675711325,-4.738824194460148,-2.4321217260222348,-4.8507254569436595,NA,-4.5875014132278125,-0.629723007348785,3.440045223289996,-0.9517090635010366,0.7585490861126818,5.623689466742038,0.3805313736574334,-1.2155078198605587,-1.0103825136612024,-2.95104955718862,-1.6842698322969643,-3.6072508008290933,-2.6510495571886192,-6.044119087996985,-1.7483192010552084,-2.341874882231017,-4.710976069342376,NA,-1.4491445260976068,-3.4664254757866972,-2.458403994723949,-1.022696438665914,-7.070732994158658,-3.394358394573204,-7.7851987940456,0.44879592990390016,-0.327652157527794,2.32144526097607,-0.4652572074618462
1965,NA,NA,NA,1.1618752952291,-5.475299952763345,-2.39529522909778,1.6247945205479493,-1.8112187057156355,-3.1884222957014625,-4.527128011336797,NA,-3.1173169579593747,-2.294690599905529,-3.263948984411903,-5.238096362777515,-4.617732640529052,0.546088804912614,-2.0786632026452505,-5.811965044874822,-7.564903164855927,-2.2230325932923947,-6.132432687765705,-3.734468587623997,-2.325795937647616,-2.5503731695795944,NA,-2.379215871516296,NA,-0.7737222484648107,NA,-4.66607463391592,-3.5655739253660856,-7.373538025507793,-1.1627208313651423,-0.25135569201700214,-0.6054322153991514,0.8195087387812965,-1.0788001889466212,-4.693915918752954,-4.562153991497403,2.3482664147378376,-2.037005196032121,-0.0057770429853558625,NA,-1.2969532357109088,-1.9009777987718461,2.6845016532829487,-1.9848464808691544,-1.5867973547472847,-2.4047945205479433,49.716683986773745,-1.968663202645251,-4.339891355692018,-2.620425129900805,NA,-1.0084034010392013,2.1215304676428914
1966,-1.7198724610297607,0.13664147378365676,-1.6096126594237123,-1.7479026924893724,-0.13755786490316435,0.7223240434577214,10.032919225318846,0.9474019839395336,-2.4420831365139373,-2.4487151629664616,-2.4191119508738748,-0.09417099669343365,-0.6319603212092577,-0.7698535663674999,-6.296197449220596,-1.8402172886159622,-0.3608549834671688,-1.8613745866792648,0.007590930562116682,2.1469532357109156,0.3938781294284368,NA,9.397321681624938,8.72758148323099,-3.6462635805384975,-2.1735333018422285,-1.5478507321681612,-4.134657534246575,-3.6457109116674538,NA,-5.932017005196032,-2.828682097307511,2.121029759093057,1.255795937647619,-1.271667453944259,0.3770902220122849,-0.48422295701464435,-2.335295229097781,-5.194624468587624,-4.562153991497403,2.565555030703825,-1.7630325932923938,-4.9372838923004245,2.8662116202172907,-0.1632735002361798,-3.053552196504487,NA,-2.7689749645725072,1.5402692489371734,1.7614785073216819,1.9226358053849832,-3.4046575342465744,-5.501913084553615,NA,-0.4980396787907413,0.3520122815304685,4.577836561171468
1967,5.271152574397732,4.123415210203122,-0.353117619272556,9.248790741615494,-0.8272130373169597,6.58911667453944,8.615819555975431,-2.567005196032122,9.263160132262632,1.1979546528105818,0.8969012753897037,NA,6.727510628247524,3.216920170051962,-0.23101086443079666,0.7955880963627777,2.000977798771846,2.890632971185644,-1.0221681624940917,-0.26211620217288534,0.790666036844593,-6.86932451582428,5.042102031176194,0.8296126594237148,0.8695606991025038,2.058871043930088,2.316107699574868,4.953675011809166,0.8984553613604156,8.728323098724607,0.048143599433156936,0.7896457250826643,2.187161076995748,4.9497024090694435,1.7325838450637718,6.565092111478508,2.794000944733112,0.23437883797826942,-4.7317052432687765,-3.65521020311762,-0.37256495040150917,0.1358809636277769,-0.3269863013698622,3.187420878601799,-0.13493150684931443,2.8793717524799227,5.197491733585265,-1.0590080302314604,-0.24527633443552332,-0.28859234766178155,-4.737732640529051,2.112583845063771,4.75788852149268,6.7796693434104895,5.746646197449216,9.478134152102028,7.279773264052903
1968,-1.646668550970416,-0.4111230450348593,-2.301874882231016,-2.525345769738083,0.8958149613717694,-0.46723949500659323,0.7627642736009062,-5.179734313171284,-2.378403994723949,-1.5562521198417176,-1.4244318824194444,-2.6464217071791962,-0.09384963256076695,-1.2576559261352909,-0.7749293386093843,-2.0515432447710538,1.3832617297908403,0.8201187111362351,0.73317693612210455,-2.9447710570944032,-1.2845977011494263,-1.6935293009233083,1.6305313736574334,-1.3215394761635562,-0.24475975127190175,-2.187162238552853,-1.270548332391181,-0.7137686074995298,-4.738245713208969,0.3406934237799142,-2.86295081967213,-2.543945732052009,-1.3612926323723364,-0.9054230261918228,-3.51055586960618,-0.8480685886564903,-1.4626154136046736,0.2522668174109679,-4.0679140757490115,-1.6569964198228782,1.0892933860938356,-0.9753420011305796,-1.8236913510457864,1.0310288298473704,-0.6220369323534971,0.4427605049934069,1.6222705860184679,-2.863448275862069,-1.0074901074053138,-1.3807141511211576,-2.2846014697569235,2.315081967213114,2.5502072734124734,-0.521620501224799,-1.5336065573770519,3.1411173921236113,1.8901224797437362
1969,-1.4458998582900335,-3.812342938119981,-2.261478507321681,-2.9193717524799245,-4.473882853094001,-2.688162494095417,-3.193344355219649,-3.9557628719886644,NA,-1.6267973547472838,-1.965640056683986,1.133982050070852,-5.421757203589985,NA,-0.750614076523382,-5.0334152102031195,-4.498786017949927,-3.873656117146904,-1.5323240434577219,-2.897921587151629,-1.6750873878129404,-2.608578176665091,-5.614487482286253,-1.0598535663675008,-3.4856589513462435,-3.1938450637694853,-3.1255550307038282,-3.246608408124705,-3.957472838923005,-2.5517902692489365,2.4666603684459147,-1.0998205007085513,0.004827586206896939,1.4825318847425617,-2.027453944260742,-5.6408597071327335,-1.1738781294284397,-2.4486632026452515,-1.90695323571091,-3.4851582427964107,-2.0825318847425596,-2.3771091166745393,-4.833363249881908,-1.186693434104864,-1.1080066131317885,-3.2330514879546524,-2.0013745866792654,-2.683948984411903,-2.786608408124704,-1.422272083136514,-3.7363155408597093,-1.5529806329711864,-3.7447094945677843,-1.0616154936230497,-2.2457959376476158,-6.771275389702408,-7.495852621634388
1970,0.37743504959849083,2.857472838923007,1.5174539442607458,-0.27411903637222323,-3.387439773264054,4.935833726972129,3.5709447331128974,2.3928436466698155,5.758200283419933,-4.801100614076521,-4.563656117146904,-2.786660368445914,-2.1813226263580514,-1.232772791686351,-4.113863958431744,-2.596003778932454,-1.9196646197449212,-3.1934482758620693,-1.324482758620686,-1.9720831365139366,-1.6089560699102474,-4.072914501653283,-6.795403873405762,-0.12456778460084728,1.927661785545581,7.528875767595665,0.40774681152574743,NA,0.3316154936230493,-1.4464525271610764,NA,-2.554709494567785,2.0265564478034985,-4.544865375531413,2.998526216343887,-0.019697685403873066,0.4510628247520039,0.22493150684931607,-0.06472366556447717,-0.386433632498818,-0.004119036372223661,-1.0166934341048641,3.820392064241851,-0.024671705243267894,1.3671941426547,3.1816863486065206,2.042083136513936,0.5564855928200316,-1.4828767123287694,5.795488899385921,-0.9776948512045358,0.36482758620689637,-0.7310108644307967,-2.9794237128011343,-4.258077468115258,-1.159560699102503,-0.9016154936230496
