yy;aeronautica_6779;aeronautica_6797;aeronautica_6803;aeronautica_6851;friuliveneziagiulia_20;marche_108;marche_110;marche_701;toscana_72;aeronautica_6693;aeronautica_6697;bolzano_39;lazio_388;toscana_25;trentino_6511;aeronautica_6707;aeronautica_6718;aeronautica_6720;aeronautica_6723;aeronautica_6733;emiliaromagna_12702;emiliaromagna_9224;friuliveneziagiulia_39;marche_152;marche_605;aeronautica_6709;aeronautica_6782;aeronautica_6826;marche_104;trentino_6509;trentino_6564;trentino_6640;aeronautica_6771;aeronautica_6773;aeronautica_6794;aeronautica_6817;aeronautica_6827;aeronautica_6834;aeronautica_6841;aeronautica_6850;aeronautica_6856;aeronautica_6869;aeronautica_6874;aeronautica_6881;aeronautica_6883;aeronautica_6893;aeronautica_6897;aeronautica_6901;lazio_289;marche_25;sicilia_11812;sicilia_11825;sicilia_11882;aeronautica_6691;aeronautica_6692;aeronautica_6919;aeronautica_6922
1961;NA;24.364666981577702;22.39962210675484;18.904109589041095;20.850259801606047;14.529995276334434;12.612187057156355;14.416627302786964;18.762399622106756;NA;20.727444496929618;25.101558809636277;14.577231931979215;20.935285781766652;NA;NA;NA;30.52432687765706;18.828530940009447;NA;25.743977326405293;30.28814359943316;7.7373641946150205;13.736419461502125;21.0108644307983;18.39395370807747;17.987718469532357;16.56117146905999;14.747283892300425;NA;24.289088332546054;15.635333018422296;NA;21.927255550307038;25.290505432215397;22.805857345299955;NA;21.36986301369863;21.058101086443077;14.577231931979215;11.450165328294757;19.338686820973074;16.80680207841285;16.665092111478508;NA;NA;20.245630609352858;14.435521965044876;19.962210675484176;24.10958904109589;6.660368445914029;NA;13.906471421823335;18.280585734529993;21.70996693434105;NA;20.65186584789797
1962;NA;NA;15.531412376003779;17.411431270666036;13.131790269248938;9.541804440245631;10.33538025507794;12.479924421350969;13.982050070854985;NA;8.77657061880019;17.846008502598014;10.108644307982996;17.47756258856873;6.887104393008975;NA;NA;22.67359470949457;13.434104865375533;NA;15.295229097779877;14.841757203589987;9.995276334435523;15.181861124232404;16.58951346244686;12.999527633443552;NA;15.19130845536136;9.126121870571563;11.525743977326405;17.01464336324988;12.394898441190364;NA;14.076523382144543;20.491261218705716;15.304676428908834;NA;21.435994331601325;16.48559282002834;18.2144544166273;9.324515824279642;13.301842229570147;13.330184222957014;12.347661785545583;11.96976854038734;NA;NA;13.811998110533775;13.00897496457251;18.677373641946147;7.425602267359471;20.59518186112423;NA;11.809163911195087;9.777987718469532;12.04534718941899;16.87293339631554
1963;NA;12.177609825224375;8.247520075578649;16.1076995748701;9.702409069437884;5.07321681624941;6.121870571563534;9.749645725082665;8.927727916863486;NA;7.227208313651394;NA;6.065186584789797;6.188001889466226;0.9919697685403872;NA;NA;10.543221539914974;4.6764289088332545;NA;9.579593764761455;7.567312234293812;6.424185167690127;9.919697685403873;10.089749645725082;1.8611242324043458;6.726499763816722;10.94000944733113;7.06660368445914;4.071799716580067;2.3807274444969297;3.7789324515824276;NA;11.960321209258385;14.407179971658007;11.336797354747285;NA;16.362777515351915;9.966934341048654;11.51629664619745;12.905054322153992;12.905054322153992;9.85356636750118;13.745866792631082;13.207368918280585;NA;16.58951346244686;12.272083136513935;11.724137931034482;11.15729806329712;3.920642418516769;12.640529050543222;8.77657061880019;5.375531412376003;5.375531412376003;10.59990552668871;9.749645725082665
1964;5.4927454305634065;NA;6.453740342943283;5.850763143018654;5.8601846617674775;8.780855473902394;2.157527793480309;3.6461277557942338;7.226304880346712;NA;6.9342377991332205;11.286979461089128;9.280195967589975;6.152251742980969;5.134727718108159;NA;NA;12.785000942151875;6.274731486715658;NA;9.986809873751648;7.084982099114377;7.518371961560204;5.690597324288675;5.681175805539853;8.177878273977765;5.549274543056341;NA;5.822498586772188;8.790276992651215;13.680045223289994;8.008290936498964;11.098549086112682;16.06368946674204;10.740531373657433;8.88449218013944;9.289617486338798;7.508950442811381;8.375730167703034;6.632749199170906;7.508950442811381;3.975880912003015;8.44168079894479;7.8481251177689835;4.739023930657622;NA;8.780855473902394;6.293574524213303;7.791596005276051;9.327303561334087;3.2692670058413413;6.585641605426796;2.3648012059543997;10.7687959299039;10.222347842472207;12.191445260976069;9.694742792538156
1965;NA;NA;NA;11.591875295229098;2.6547000472366555;8.12470477090222;12.054794520547945;8.738781294284365;6.981577704298536;5.7628719886632025;NA;6.962683042040624;8.285309400094473;7.076051015588096;4.411903637222485;5.602267359470949;10.836088804912611;8.011336797354748;4.478034955125177;2.135096835144072;8.256967406707606;2.947567312234294;5.375531412376003;8.304204062352385;7.8696268304204064;NA;8.020784128483703;NA;9.636277751535191;NA;5.573925366084081;5.394426074633916;2.9664619744922063;9.27727916863486;10.108644307982996;9.49456778460085;11.119508738781295;9.381199811053378;5.366084081247047;5.677846008502598;12.508266414737838;7.982994803967879;10.184222957014644;NA;8.153046764289089;7.709022201228153;12.914501653282947;7.775153519130845;8.663202645252715;7.9452054794520555;60.05668398677374;8.011336797354748;5.8101086443079835;7.699574870099197;NA;8.861596598960794;12.281530467642892
1966;7.690127538970241;10.826641473783656;8.540387340576288;8.682097307510627;7.992442135096835;11.242324043457723;20.46291922531885;11.497401983939536;7.727916863486064;7.841284837033538;8.360888049126123;9.985829003306566;9.948039678790742;9.570146433632498;3.3538025507794047;8.379782711384035;9.92914501653283;8.228625413320737;10.297590930562116;11.846953235710913;10.873878129428437;NA;18.50732168162494;19.357581483230987;6.773736419461502;8.43646669815777;8.852149267831837;6.575342465753424;6.764289088332546;NA;4.307982994803968;6.13131790269249;12.461029759093057;11.695795937647615;9.08833254605574;10.477090222012283;9.815777042985356;8.12470477090222;4.8653755314123766;5.677846008502598;12.725555030703825;8.256967406707606;5.252716107699575;13.05621162021729;9.286726499763818;6.556447803495513;NA;6.9910250354274925;11.790269248937175;12.111478507321682;12.26263580538498;6.575342465753424;4.648086915446386;NA;10.051960321209258;10.222012281530468;14.73783656117147
1967;14.681152574397732;14.813415210203118;9.796882380727444;19.678790741615494;7.302786962683042;17.109116674539443;19.045819555975438;7.982994803967879;19.433160132262635;11.487954652810581;11.676901275389701;NA;17.30751062824752;13.556920170051962;9.418989135569202;11.015588096362777;12.290977798771847;12.98063297118564;9.267831837505906;9.437883797827114;11.270666036844592;2.2106754841757206;14.152102031176192;11.459612659423712;11.289560699102504;12.66887104393009;12.716107699574868;15.663675011809165;11.308455361360416;18.14832309872461;10.288143599433159;9.749645725082665;12.52716107699575;15.38970240906944;12.09258384506377;16.665092111478508;13.094000944733114;10.694378837978272;5.328294756731224;6.58478979688238;9.78743504959849;10.155880963627775;9.863013698630137;13.377420878601795;9.315068493150685;12.489371752479924;15.427491733585263;8.70099196976854;10.004723665564478;10.061407652338215;5.602267359470949;12.09258384506377;14.90788852149268;17.099669343410486;16.29664619744922;19.34813415210203;17.439773264052903
1968;7.763331449029584;10.27887695496514;7.848125117768985;7.904654230261918;9.025814961371772;10.052760504993405;11.192764273600904;5.370265686828716;7.791596005276051;8.733747880158282;9.355568117580553;7.433578292820803;10.486150367439231;9.082344073864707;8.875070661390616;8.168456755228943;11.673261729790841;10.910118711136235;11.023176936122104;6.755228942905596;9.195402298850574;7.386470699076692;10.740531373657433;9.308460523836443;10.175240248728095;8.422837761447145;9.12945166760882;9.996231392500471;5.671754286791031;9.760693423779914;7.377049180327869;6.4160542679479935;8.978707367627662;9.534576973808177;6.849444130393819;9.25193141134351;8.837384586395327;10.712266817410967;5.99208592425099;8.583003580177124;11.249293386093838;9.044657998869418;8.366308648954211;11.221028829847372;8.827963067646504;10.052760504993405;11.852270586018467;6.896551724137931;9.242509892594686;8.96928584887884;8.055398530243076;12.295081967213115;12.700207273412476;9.798379498775203;9.01639344262295;13.01111739212361;12.050122479743735
1969;7.964100141709967;6.877657061880019;7.8885214926783185;7.510628247520075;3.656117146905999;7.831837505904582;7.23665564478035;6.594237128011336;NA;8.663202645252715;8.814359943316013;11.213982050070854;5.158242796410014;NA;8.899385923476617;5.186584789796882;5.791213982050071;6.216343882853094;8.757675956542277;6.80207841284837;8.804912612187058;6.471421823334908;3.4955125177137463;9.570146433632498;6.934341048653756;7.416154936230515;7.274444969296173;7.463391591875296;6.452527161076996;6.868209730751063;12.706660368445913;7.86017949929145;10.344827586206897;11.92253188474256;8.332546055739254;4.459140292867265;9.126121870571563;8.011336797354748;8.153046764289089;6.75484175720359;8.07746811525744;7.642890883325461;5.356636750118092;9.003306565895135;8.34199338686821;6.376948512045347;8.228625413320737;7.076051015588096;7.463391591875296;8.927727916863486;6.603684459140292;8.427019367028814;6.405290505432215;9.258384506376949;8.304204062352385;3.098724610297591;2.664147378365612
1970;9.78743504959849;13.547472838923005;11.667453944260746;10.155880963627775;4.7425602267359475;15.455833726972129;14.000944733112897;12.942843646669816;15.928200283419933;5.488899385923476;6.216343882853094;7.293339631554085;8.398677373641947;9.10722720831365;5.536136041568257;7.623996221067548;8.370335380255078;6.896551724137931;8.96551724137931;7.727916863486064;8.871043930089751;5.007085498346718;2.314596126594237;10.50543221539915;12.347661785545583;18.138875767595657;10.807746811525744;NA;10.741615493623051;7.973547472838923;NA;6.405290505432215;12.366556447803495;5.895134624468588;13.358526216343883;10.080302314596127;10.751062824752006;10.684931506849315;9.995276334435523;9.85356636750118;10.155880963627775;9.003306565895135;14.010392064241852;10.165328294756732;10.8171941426547;12.791686348606518;12.272083136513935;10.316485592820028;8.767123287671232;16.145488899385924;9.362305148795464;10.344827586206897;9.418989135569202;7.340576287198866;6.291922531884743;8.710439300897496;9.258384506376949
