yy;aeronautica_6779;aeronautica_6797;aeronautica_6803;aeronautica_6851;friuliveneziagiulia_20;marche_108;marche_110;marche_701;toscana_72;aeronautica_6693;aeronautica_6697;bolzano_39;lazio_388;toscana_25;trentino_6511;aeronautica_6707;aeronautica_6718;aeronautica_6720;aeronautica_6723;aeronautica_6733;emiliaromagna_12702;emiliaromagna_9224;friuliveneziagiulia_39;marche_152;marche_605;aeronautica_6709;aeronautica_6782;aeronautica_6826;marche_104;trentino_6509;trentino_6564;trentino_6640;aeronautica_6771;aeronautica_6773;aeronautica_6794;aeronautica_6817;aeronautica_6827;aeronautica_6834;aeronautica_6841;aeronautica_6850;aeronautica_6856;aeronautica_6869;aeronautica_6874;aeronautica_6881;aeronautica_6883;aeronautica_6893;aeronautica_6897;aeronautica_6901;lazio_289;marche_25;sicilia_11812;sicilia_11825;sicilia_11882;aeronautica_6691;aeronautica_6692;aeronautica_6919;aeronautica_6922
1961;NA;6.291922531884743;3.9489844119036372;5.677846008502598;4.572508266414737;7.9074161549362305;8.313651393481342;3.8450637694851206;3.788379782711384;NA;7.076051015588096;8.313651393481342;7.076051015588096;6.301369863013699;NA;NA;NA;5.687293339631554;4.80869154463864;NA;5.347189418989136;3.1365139348134154;11.950873878129428;7.548417572035899;8.814359943316013;7.926310817194143;7.661785545583373;6.188001889466226;9.031648559282003;NA;4.185167690127539;3.401039206424185;NA;5.7534246575342465;5.007085498346717;4.487482286254133;NA;4.600850259801606;5.725082664147378;4.090694378837979;6.339159187529522;6.509211147850732;5.224374114312707;4.7992442135096836;NA;NA;12.064241851676902;4.619744922059518;5.12045347189419;6.376948512045347;12.120925838450637;NA;5.441662730278696;4.430798299480397;5.281058101086443;NA;3.9489844119036372
1962;NA;NA;12.725555030703825;11.790269248937175;11.988663202645252;19.87718469532357;18.29003306565895;16.07935758148323;13.320736891828059;NA;19.95276334435522;16.315540859707134;10.98724610297591;13.037316957959376;15.257439773264053;NA;NA;13.065658951346245;12.281530467642892;NA;12.73500236183278;9.655172413793103;24.52527161076996;22.201228153046763;19.168634860651864;13.623051487954651;NA;13.311289560699102;14.246575342465754;11.544638639584317;13.623051487954651;11.563533301842229;NA;14.482758620689657;12.149267831837506;12.942843646669816;NA;12.064241851676902;13.887576759565423;10.514879546528105;13.982050070854985;11.913084553613604;10.514879546528105;9.154463863958432;7.916863486065187;NA;NA;8.634860651865848;8.48370335380255;11.894189891355692;18.837978271138404;18.809636277751533;NA;14.265470004723666;15.777042985356637;12.49881908360888;12.470477090222012
1963;NA;13.698630136986301;11.875295229097778;10.344827586206897;11.65800661313179;18.00661313179027;17.638167217760984;11.988663202645252;17.04298535663675;NA;15.162966461974491;NA;10.684931506849315;13.849787435049599;14.35049598488427;NA;NA;20.59518186112423;15.125177137458667;NA;15.380255077940483;13.452999527633445;17.581483230987246;19.57487009919698;17.534246575342465;20.085025980160605;16.54227680680208;13.29239489844119;15.181861124232404;14.756731223429382;15.370807746811527;12.083136513934814;NA;17.335852621634388;13.122342938119983;11.317902692489373;NA;11.289560699102504;11.100614076523382;10.55266887104393;9.145016532829475;10.543221539914974;14.813415210203118;9.126121870571563;13.60415682569674;NA;26.093528578176667;8.200283419933868;9.437883797827114;10.873878129428437;26.03684459140293;14.511100614076526;16.37222484648087;16.192725555030705;14.501653282947569;15.257439773264053;11.15729806329712
1964;8.658375730167704;NA;7.744488411531939;7.91407574901074;5.191256830601093;5.728283399283965;10.702845298662144;8.15903523648012;4.503485961937064;NA;11.550781986056153;11.61673261729791;4.955718861880535;5.049934049368758;6.764650461654418;NA;NA;13.595251554550595;11.079706048615037;NA;7.885811192764273;10.570944036178632;11.334087054833239;10.542679479932165;11.428302242321463;11.089127567363859;7.169775767853778;NA;4.4186922931976635;5.803655549274543;10.938383267382703;9.035236480120595;8.714904842660637;5.539853024307519;4.870925193141135;5.577539099302808;6.0957226304880345;8.017712455247786;8.507631430186546;8.451102317693612;9.13887318635764;9.958545317505182;6.792915017900886;6.246466930469192;5.869606180516299;NA;17.966836254004146;6.274731486715658;4.908611268136424;4.918032786885246;11.83342754852082;7.716223855285471;14.32070849820991;6.161673261729791;7.791596005276051;6.529112492933861;6.990766911626155
1965;NA;NA;NA;8.719886632026451;8.587623996221067;8.058573452999527;5.111006140765234;5.621162021728861;7.227208313651394;12.952290977798771;NA;16.268304204062353;10.080302314596127;10.59990552668871;12.564950401511574;14.766178554558337;8.190836088804913;12.366556447803495;10.949456778460085;10.713273500236184;7.142182333490789;6.792631081719415;7.784600850259801;13.452999527633445;10.996693434104865;NA;7.23665564478035;NA;5.8667926310817196;NA;12.517713745866793;11.374586679263109;19.168634860651864;12.98063297118564;9.145016532829475;10.448748228625414;11.03448275862069;9.777987718469532;15.833726972130375;16.476145488899384;7.435049598488427;9.145016532829475;10.55266887104393;NA;11.100614076523382;16.56117146905999;26.69815777042985;8.502598016060462;10.222012281530468;7.7373641946150205;6.75484175720359;12.102031176192725;13.377420878601795;20.103920642418515;NA;12.546055739253662;10.477090222012283
1966;7.491733585262164;9.447331128956069;9.796882380727446;10.55266887104393;6.565895134624469;5.951818611242324;5.271610769957487;8.247520075578649;13.254605573925366;11.431270666036845;10.127538970240908;9.003306565895135;10.760510155880963;10.694378837978272;11.08171941426547;11.620217288615967;9.324515824279642;10.354274917335852;10.902220122815304;8.87104393008975;10.495984884270193;NA;3.382144544166273;6.575342465753424;9.825224374114311;11.620217288615967;7.8034955125177135;8.474256022673595;7.982994803967879;NA;11.119508738781295;10.363722248464809;14.492205951818612;11.875295229097778;11.487954652810581;11.043930089749646;11.65800661313179;8.143599433160134;9.40009447331129;9.815777042985356;7.085498346717052;8.011336797354748;9.721303731695796;7.170524326877657;6.9154463863958435;12.73500236183278;NA;10.184222957014644;8.190836088804913;8.644307982994803;11.790269248937175;5.8478979688238075;10.1936702881436;NA;14.076523382144543;7.246102975909306;6.811525743977326
1967;7.661785545583373;12.470477090222012;10.288143599433159;11.374586679263109;4.005668398677374;6.688710439300897;8.672649976381672;10.89277279168635;6.518658478979688;10.76995748700992;8.852149267831837;NA;9.211147850732168;7.709022201228153;10.86443079829948;7.094945677846008;5.904581955597544;7.45394426074634;7.094945677846008;6.301369863013699;10.099196976854039;7.699574870099197;6.150212564950402;12.942843646669816;12.073689182805857;5.422768068020784;9.541804440245631;13.58526216343883;10.259801606046292;1.653282947567312;8.07746811525744;10.429853566367502;7.709022201228153;7.529522909777987;9.04109589041096;10.41095890410959;11.544638639584317;12.09258384506377;10.55266887104393;14.501653282947569;13.377420878601795;16.58951346244686;10.949456778460084;10.250354274917337;10.807746811525744;8.682097307510627;5.356636750118092;9.163911195087387;10.061407652338215;8.011336797354748;12.81058101086443;19.867737364194614;12.432687765706188;13.131790269248938;12.73500236183278;7.387812942843647;8.068020784128484
1968;11.17392123610326;10.231769361221028;11.597889579800263;12.370454117203693;8.206142830224232;7.735066892783117;7.537214999057848;13.171283210853591;16.742038816657246;10.15639721123045;9.977388355002827;10.429621254946298;9.967966836254003;10.146975692481629;7.735066892783117;10.5992085924251;6.9719238741285094;9.572263048803467;12.285660448464293;12.860373092142455;11.852270586018467;10.344827586206897;7.329941586583757;12.945166760881854;10.825325042396834;9.986809873751648;7.433578292820803;11.409459204823817;11.343508573582062;9.204823817599397;10.533257961183343;11.682683248539664;13.397399660825323;11.305822498586773;9.704164311286979;10.966647823629168;11.428302242321463;10.015074429998116;10.31656302996043;15.046165441869231;8.799698511400038;11.409459204823817;9.713585830035802;11.899378179762579;6.9719238741285094;9.798379498775203;7.4147352553231585;10.797060486150368;10.005652911249294;8.272093461465989;8.017712455247786;10.062182023742228;7.0944036178632;11.475409836065573;10.175240248728095;7.301677030337291;7.235726399095534
1969;8.427019367028814;11.960321209258385;10.807746811525744;12.35710911667454;12.253188474256023;10.042512990080303;10.344827586206897;15.059045819555974;NA;12.09258384506377;14.501653282947569;15.701464336324989;11.61076995748701;NA;10.429853566367502;10.571563533301841;14.01983939537081;13.934813415210204;10.203117619272556;12.130373169579594;12.376003778932452;12.640529050543222;9.352857817666509;15.777042985356637;14.038734057628721;11.195087387812942;9.27727916863486;12.76334435521965;12.423240434577231;7.59565422768068;13.19792158715163;12.461029759093057;12.93339631554086;9.267831837505906;11.894189891355692;12.593292394898443;13.254605573925366;15.04959848842702;11.648559282002834;15.50307038261691;13.26405290505432;11.25177137458668;13.94426074633916;13.33963155408597;16.098252243741143;17.364194615021255;11.771374586679263;15.805384978743506;12.923948984411904;15.002361832782238;11.695795937647615;12.243741143127068;13.33963155408597;13.10344827586207;13.320736891828059;14.237128011336797;13.623051487954651
1970;8.804912612187058;6.660368445914029;7.567312234293812;9.097779877184696;7.671232876712329;8.323098724610297;7.179971658006614;8.861596598960794;12.555503070382617;10.618800188946622;11.4407179971658;13.254605573925366;10.741615493623051;7.661785545583373;7.850732168162494;7.472838923004252;9.66461974492206;8.738781294284365;10.089749645725082;11.176192725555032;7.274444969296173;11.317902692489373;7.340576287198866;9.692961738308927;7.992442135096835;8.74822862541332;7.841284837033538;NA;7.264997638167217;6.669815777042985;NA;11.08171941426547;11.317902692489373;8.360888049126123;8.606518658478981;9.003306565895135;9.541804440245631;11.289560699102504;9.768540387340577;9.607935758148322;15.04959848842702;11.270666036844592;7.019367028814361;10.316485592820028;14.785073216816249;12.583845063769486;12.744449692961737;7.8696268304204064;9.23004251299008;8.351440717997166;7.264997638167217;9.88190836088805;8.07746811525744;12.81058101086443;13.481341521020312;11.818611242324044;8.332546055739254
